,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,card,label
180,6.05344369239978E+017,Mon Jun 01 12:05:19 +0000 2015,6.05344369239978E+017,6.05344369239978E+017,"මේ ළගදි යාළුවෙක් බස් එකේ යනකොට පොරගේ පයිය(පසුම්බිය:බන්දුල ගුණවර්දන ගේ අර්ථකතන අනුව) උස්සලා කියහන්කෝ
බස් වල යනකොට පයිය ආරක්ෂා කරන් යන්න #lka",False,"[0, 139]","{'hashtags': [{'text': 'lka', 'indices': [135, 139]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,792849289,792849289,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,2,5,1,0,6.05344369239978E+017,6.05344369239978E+017,False,False,si,,,,,,,,,,0
181,1.35916338270065E+018,Tue Feb 09 15:32:57 +0000 2021,1.35916338270065E+018,1.35916338270065E+018,"@duliponline ඔව් ඉතිං හතර වටේටම කොල්ලන්ටයි බල්ලන්ටයි කෙල්ලන්ටයි කෙළලා කෙළලා, පයිය නිකං තොටළඟ දංසැලේ වගේ අතිං අතට මාරු වෙන බෙලෙක් පිගාන වගේ තියං ඉන්න  බැද්දේ අයියා නින්දක් ගැන දාපු ට්වීට් එකකට කියන කතා අම්මපා..! 😂",False,"[13, 212]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'duliponline', 'name': 'ආර්. බැද්දගේ', 'id': 799677397, 'id_str': '799677397', 'indices': [0, 12]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.35915958504772E+018,1.35915958504772E+018,799677397,799677397,duliponline,36591833,36591833,,,,,False,0,9,1,1,1.35915958504772E+018,1.35915958504772E+018,False,False,si,,,,,,,,,,0
182,1.37943626413116E+018,Tue Apr 06 14:10:08 +0000 2021,1.37943626413116E+018,1.37943626413116E+018,@GotabayaR නැකැත් සිට්ටුව රොල් කරලා ගහප් https://t.co/CFflJ2wPFI,False,"[11, 40]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GotabayaR', 'name': 'Gotabaya Rajapaksa', 'id': 3191855185, 'id_str': '3191855185', 'indices': [0, 10]}], 'urls': [], 'media': [{'id': 1379436248339607553, 'id_str': '1379436248339607553', 'indices': [41, 64], 'media_url': 'http://pbs.twimg.com/media/EyS99ZSUcAEMEwl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyS99ZSUcAEMEwl.jpg', 'url': 'https://t.co/CFflJ2wPFI', 'display_url': 'pic.twitter.com/CFflJ2wPFI', 'expanded_url': 'https://twitter.com/KaushTudu/status/1379436264131162113/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 720, 'focus_rects': [{'x': 0, 'y': 317, 'h': 403, 'w': 720}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}, {'x': 88, 'y': 0, 'h': 720, 'w': 632}, {'x': 270, 'y': 0, 'h': 720, 'w': 360}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}]}, 'sizes': {'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 514, 'y': 56, 'h': 99, 'w': 99}, {'x': 364, 'y': 289, 'h': 92, 'w': 92}, {'x': 247, 'y': 280, 'h': 109, 'w': 109}]}, 'orig': {'faces': [{'x': 545, 'y': 60, 'h': 105, 'w': 105}, {'x': 386, 'y': 307, 'h': 98, 'w': 98}, {'x': 262, 'y': 297, 'h': 116, 'w': 116}]}, 'medium': {'faces': [{'x': 545, 'y': 60, 'h': 105, 'w': 105}, {'x': 386, 'y': 307, 'h': 98, 'w': 98}, {'x': 262, 'y': 297, 'h': 116, 'w': 116}]}, 'large': {'faces': [{'x': 545, 'y': 60, 'h': 105, 'w': 105}, {'x': 386, 'y': 307, 'h': 98, 'w': 98}, {'x': 262, 'y': 297, 'h': 116, 'w': 116}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.37943587414057E+018,1.37943587414057E+018,3191855185,3191855185,GotabayaR,2933631823,2933631823,,,,,False,0,6,2,0,1.37943587414057E+018,1.37943587414057E+018,False,False,si,,"{'media': [{'id': 1379436248339607553, 'id_str': '1379436248339607553', 'indices': [41, 64], 'media_url': 'http://pbs.twimg.com/media/EyS99ZSUcAEMEwl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyS99ZSUcAEMEwl.jpg', 'url': 'https://t.co/CFflJ2wPFI', 'display_url': 'pic.twitter.com/CFflJ2wPFI', 'expanded_url': 'https://twitter.com/KaushTudu/status/1379436264131162113/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 720, 'focus_rects': [{'x': 0, 'y': 317, 'h': 403, 'w': 720}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}, {'x': 88, 'y': 0, 'h': 720, 'w': 632}, {'x': 270, 'y': 0, 'h': 720, 'w': 360}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}]}, 'sizes': {'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 514, 'y': 56, 'h': 99, 'w': 99}, {'x': 364, 'y': 289, 'h': 92, 'w': 92}, {'x': 247, 'y': 280, 'h': 109, 'w': 109}]}, 'orig': {'faces': [{'x': 545, 'y': 60, 'h': 105, 'w': 105}, {'x': 386, 'y': 307, 'h': 98, 'w': 98}, {'x': 262, 'y': 297, 'h': 116, 'w': 116}]}, 'medium': {'faces': [{'x': 545, 'y': 60, 'h': 105, 'w': 105}, {'x': 386, 'y': 307, 'h': 98, 'w': 98}, {'x': 262, 'y': 297, 'h': 116, 'w': 116}]}, 'large': {'faces': [{'x': 545, 'y': 60, 'h': 105, 'w': 105}, {'x': 386, 'y': 307, 'h': 98, 'w': 98}, {'x': 262, 'y': 297, 'h': 116, 'w': 116}]}}, 'media_key': '3_1379436248339607553', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 245, 'green': 245, 'blue': 244}, 'percentage': 59.25}, {'rgb': {'red': 68, 'green': 56, 'blue': 53}, 'percentage': 8.84}, {'rgb': {'red': 157, 'green': 31, 'blue': 27}, 'percentage': 4.76}, {'rgb': {'red': 226, 'green': 30, 'blue': 31}, 'percentage': 1.09}, {'rgb': {'red': 235, 'green': 117, 'blue': 27}, 'percentage': 1.04}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,0
183,1.25177845823924E+018,Sun Apr 19 07:43:36 +0000 2020,1.25177845823924E+018,1.25177845823924E+018,තමන්ගේ රියල් එකවුන්ට් එකෙන් ෆේස් කරන්න බැරුව.. ෆේක් හදාගෙන එන පොන්සියෝ.. පෞරුෂයක් කියලා නාමයක් නෑ පකයලාට.. තොට තමා කීවේ.. ඇවිත් මේක RT කරපන් හුත්තෝ ඉතුරු ටික මම බලාගන්නම්.. බලමු දැන් වටේ ඉන්න කාටද රිදෙන්නේ කියලා.. තොගේ මූන ගැලෙවිවේ නැත්තම් මම Bathiya නෙමෙයි..@lsuru_SLfirst,False,"[0, 273]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lsuru_SLfirst', 'name': 'Mr. සෙල්ෆ් කොරන්ටයින්', 'id': 1248496211851501569, 'id_str': '1248496211851501569', 'indices': [259, 273]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.09118901364434E+018,1.09118901364434E+018,,,,,False,0,0,1,0,1.25177845823924E+018,1.25177845823924E+018,False,False,si,,,,,,,,,,1
184,9.34266063293882E+017,Sat Nov 25 03:42:41 +0000 2017,9.34266063293882E+017,9.34266063293882E+017,කොන්ඩම් මැසිමට විරුද්ධ වෙලා ඊට කලින් රටේ ඒ වැඩ මේ වැඩ වෙන්න ඕනි කියන උන්ගෙ පයිය මාසයක් ලොක්කරල තියන්න ඕනි..ජාතිය ආගම රට ගැන හිතල නොහුකම හිටපියව් කියල ..,False,"[0, 152]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,150624162,150624162,,,,,False,5,28,1,2,9.34266063293882E+017,9.34266063293882E+017,False,False,si,,,,,,,,,,1
187,1.18506186794684E+018,Fri Oct 18 05:15:41 +0000 2019,1.18506186794684E+018,1.18506186794684E+018,"@chanubird මල්ලි, ඉස්සෙල්ලා පයිය නග්ගගෙන පෙන්නපං. කොල්ලො ගහන එවුන්ට ගෑණු එව්වට වැඩක් නෑනේ. නගින්නෑනේ, නේ ? 😂😂",False,"[11, 109]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chanubird', 'name': 'Chanubird', 'id': 1209070074440515584, 'id_str': '1209070074440515584', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,166556379,166556379,,,,,False,0,3,0,0,1.18468424899896E+018,1.18468424899896E+018,False,False,si,,,,,,,,,,1
188,9.73592878185202E+017,Tue Mar 13 16:13:25 +0000 2018,9.73592878185202E+017,9.73592878185202E+017,අර සර්පයෝ ට්වීට් කරන එකා #සර්පයියා 😬,False,"[0, 36]","{'hashtags': [{'text': 'සර්පයියා', 'indices': [25, 34]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2533578847,2533578847,,,,,False,0,57,12,1,9.73592878185202E+017,9.73592878185202E+017,False,False,si,,,,,,,,,,0
189,1.2938066747219E+018,Thu Aug 13 07:08:43 +0000 2020,1.2938066747219E+018,1.2938066747219E+018,@dead_mans_creed ජපානේ ඉඳන් අතින් පයින් වේවැලින් ගහගන්න බැ කියල උඹ දන්නෙ නැද්ද.. නිකං පැත්තකට වෙලා පාඩුවේ කියන දෙයක් මූනට කියල පිරිමියෙක් වගේ හැසිරියන්. සිරාවට කියන්නෙ පොන්නයෙක් නොවී පිරිමියෙක් නෙහ්.දැනුත් කියන්නෙ පයිය තියං ඇට දෙකෙන් හුකන්ඩ හදන්න එපා අප්පිරියයි එහෙම එවුන්.,False,"[17, 273]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dead_mans_creed', 'name': '🇱🇰 ☠️ මහසොහොන් ☠️ 🇱🇰', 'id': 233860469, 'id_str': '233860469', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.29380457942803E+018,1.29380457942803E+018,233860469,233860469,dead_mans_creed,189878124,189878124,,,,,False,0,1,1,0,1.29380196502188E+018,1.29380196502188E+018,False,False,si,,,,,,,,,,1
191,1.23193667811532E+018,Mon Feb 24 13:39:26 +0000 2020,1.23193667811532E+018,1.23193667811532E+018,අන්ෆලොත් කරලා 😂 පකයා,False,"[0, 20]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.11993264725223E+018,1.11993264725223E+018,,,,,False,0,12,2,1,1.23193667811532E+018,1.23193667811532E+018,False,False,si,,,,,,,,,,1
192,1.27141202045834E+018,Fri Jun 12 12:00:22 +0000 2020,1.27141202045834E+018,1.27141202045834E+018,"සුද්දො අමතකද අපේ රටේම උන්ට කෙලින්න හදන්නේ 😑😑 

#පයිය_කළු_සිංහල https://t.co/4SV3dao6ig",False,"[0, 62]","{'hashtags': [{'text': 'පයිය_කළු_සිංහල', 'indices': [47, 62]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1271412012594036736, 'id_str': '1271412012594036736', 'indices': [63, 86], 'media_url': 'http://pbs.twimg.com/media/EaT2fT3VAAAOyXI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EaT2fT3VAAAOyXI.jpg', 'url': 'https://t.co/4SV3dao6ig', 'display_url': 'pic.twitter.com/4SV3dao6ig', 'expanded_url': 'https://twitter.com/hpJ7B1ZKcJAQVFe/status/1271412020458340353/photo/1', 'type': 'photo', 'original_info': {'width': 1200, 'height': 1200, 'focus_rects': [{'x': 0, 'y': 414, 'h': 672, 'w': 1200}, {'x': 0, 'y': 0, 'h': 1200, 'w': 1200}, {'x': 147, 'y': 0, 'h': 1200, 'w': 1053}, {'x': 510, 'y': 0, 'h': 1200, 'w': 600}, {'x': 0, 'y': 0, 'h': 1200, 'w': 1200}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 841, 'y': 910, 'h': 70, 'w': 70}, {'x': 281, 'y': 625, 'h': 167, 'w': 167}, {'x': 889, 'y': 202, 'h': 264, 'w': 264}, {'x': 693, 'y': 209, 'h': 240, 'w': 240}]}, 'medium': {'faces': [{'x': 841, 'y': 910, 'h': 70, 'w': 70}, {'x': 281, 'y': 625, 'h': 167, 'w': 167}, {'x': 889, 'y': 202, 'h': 264, 'w': 264}, {'x': 693, 'y': 209, 'h': 240, 'w': 240}]}, 'large': {'faces': [{'x': 841, 'y': 910, 'h': 70, 'w': 70}, {'x': 281, 'y': 625, 'h': 167, 'w': 167}, {'x': 889, 'y': 202, 'h': 264, 'w': 264}, {'x': 693, 'y': 209, 'h': 240, 'w': 240}]}, 'small': {'faces': [{'x': 476, 'y': 515, 'h': 39, 'w': 39}, {'x': 159, 'y': 354, 'h': 94, 'w': 94}, {'x': 503, 'y': 114, 'h': 149, 'w': 149}, {'x': 392, 'y': 118, 'h': 136, 'w': 136}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.25917325339179E+018,1.25917325339179E+018,,,,,False,0,0,0,0,1.27141202045834E+018,1.27141202045834E+018,False,False,si,,"{'media': [{'id': 1271412012594036736, 'id_str': '1271412012594036736', 'indices': [63, 86], 'media_url': 'http://pbs.twimg.com/media/EaT2fT3VAAAOyXI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EaT2fT3VAAAOyXI.jpg', 'url': 'https://t.co/4SV3dao6ig', 'display_url': 'pic.twitter.com/4SV3dao6ig', 'expanded_url': 'https://twitter.com/hpJ7B1ZKcJAQVFe/status/1271412020458340353/photo/1', 'type': 'photo', 'original_info': {'width': 1200, 'height': 1200, 'focus_rects': [{'x': 0, 'y': 414, 'h': 672, 'w': 1200}, {'x': 0, 'y': 0, 'h': 1200, 'w': 1200}, {'x': 147, 'y': 0, 'h': 1200, 'w': 1053}, {'x': 510, 'y': 0, 'h': 1200, 'w': 600}, {'x': 0, 'y': 0, 'h': 1200, 'w': 1200}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 841, 'y': 910, 'h': 70, 'w': 70}, {'x': 281, 'y': 625, 'h': 167, 'w': 167}, {'x': 889, 'y': 202, 'h': 264, 'w': 264}, {'x': 693, 'y': 209, 'h': 240, 'w': 240}]}, 'medium': {'faces': [{'x': 841, 'y': 910, 'h': 70, 'w': 70}, {'x': 281, 'y': 625, 'h': 167, 'w': 167}, {'x': 889, 'y': 202, 'h': 264, 'w': 264}, {'x': 693, 'y': 209, 'h': 240, 'w': 240}]}, 'large': {'faces': [{'x': 841, 'y': 910, 'h': 70, 'w': 70}, {'x': 281, 'y': 625, 'h': 167, 'w': 167}, {'x': 889, 'y': 202, 'h': 264, 'w': 264}, {'x': 693, 'y': 209, 'h': 240, 'w': 240}]}, 'small': {'faces': [{'x': 476, 'y': 515, 'h': 39, 'w': 39}, {'x': 159, 'y': 354, 'h': 94, 'w': 94}, {'x': 503, 'y': 114, 'h': 149, 'w': 149}, {'x': 392, 'y': 118, 'h': 136, 'w': 136}]}}, 'media_key': '3_1271412012594036736', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 248, 'green': 229, 'blue': 234}, 'percentage': 22.94}, {'rgb': {'red': 179, 'green': 45, 'blue': 11}, 'percentage': 19.34}, {'rgb': {'red': 208, 'green': 177, 'blue': 0}, 'percentage': 16.8}, {'rgb': {'red': 50, 'green': 53, 'blue': 42}, 'percentage': 8.26}, {'rgb': {'red': 163, 'green': 91, 'blue': 0}, 'percentage': 6.06}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,0
193,1.2518099927866E+018,Sun Apr 19 09:48:54 +0000 2020,1.2518099927866E+018,1.2518099927866E+018,උඹේ රියල් එක එළියට ආපු දවසට තමයි තෝ නෝන්ඩි වෙන්නේ.. ඒ දවස වැඩි ඈතක නෙමෙයි.. ඔහොම බලාගෙන හිටපන්..😅😅😅,False,"[0, 99]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.09118901364434E+018,1.09118901364434E+018,,,,,True,0,0,1,0,1.2518099927866E+018,1.2518099927866E+018,False,False,si,,,,,1.25180903051271E+018,1.25180903051271E+018,"{'url': 'https://t.co/Buq9sN0g50', 'expanded': 'https://twitter.com/Anonymous__LK/status/1251809030512705536', 'display': 'twitter.com/Anonymous__LK/…'}",,,1
194,1.21559112651163E+018,Fri Jan 10 11:08:03 +0000 2020,1.21559112651163E+018,1.21559112651163E+018,@nirodhanews ගොන්ජා උඹේ ගෑණිට පයිය පෙන්නපු එකත් මග එනවලු හුත්තෝ,False,"[13, 63]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nirodhanews', 'name': 'Nuwan Nirodha Alwis', 'id': 329826075, 'id_str': '329826075', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.21559054620032E+018,1.21559054620032E+018,329826075,329826075,nirodhanews,1.13551137109596E+018,1.13551137109596E+018,,,,,False,0,0,0,0,1.21559054620032E+018,1.21559054620032E+018,False,False,si,,,,,,,,,,1
196,1.1354870323927E+018,Mon Jun 03 10:02:59 +0000 2019,1.1354870323927E+018,1.1354870323927E+018,@MangalaLK @Pontifex @VaticanNews අනේ අම්මට හුකහන් සමනල් පකයා තෝ සමලන් පොන්නයා පයිය කොටා,False,"[34, 88]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}, {'screen_name': 'Pontifex', 'name': 'Pope Francis', 'id': 500704345, 'id_str': '500704345', 'indices': [11, 20]}, {'screen_name': 'VaticanNews', 'name': 'Vatican News', 'id': 121482708, 'id_str': '121482708', 'indices': [21, 33]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.13544392611296E+018,1.13544392611296E+018,3032260688,3032260688,MangalaLK,1.10489023164638E+018,1.10489023164638E+018,,,,,False,0,1,0,0,1.13544392611296E+018,1.13544392611296E+018,False,False,si,,,,,,,,,,1
197,1.20015064503609E+018,Thu Nov 28 20:33:06 +0000 2019,1.20015064503609E+018,1.20015064503609E+018,"#ගෝටටා ස ට රට හදන්න උපදෙස් දෙන සංගමේට එකේකෞං එකේකෞත්තවල් දානවා බලං අපිත් නිකං ඉඳලා මොටද කොං වෙලා පිය සොඳුර කියලා හිතිලා මේ පයිය කොටලා එතන එබුවා. ඇත්තටම මේක්ස් සෙන්ස් ද මංදා ඕයි. නිකමට කියෝලා බලහංකො.

රට බෙදමු!... https://t.co/MLN0TiLqcH",False,"[0, 236]","{'hashtags': [{'text': 'ගෝටටා', 'indices': [0, 6]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/MLN0TiLqcH', 'expanded_url': 'https://www.facebook.com/pamuditha.anjana/posts/10156993477305292', 'display_url': 'facebook.com/pamuditha.anja…', 'indices': [213, 236]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,416852441,416852441,,,,,False,0,1,0,0,1.20015064503609E+018,1.20015064503609E+018,False,False,si,,,False,True,,,,,,0
198,1.27321394504266E+018,Wed Jun 17 11:20:34 +0000 2020,1.27321394504266E+018,1.27321394504266E+018,හොඳ වචන කාලයක් ගියාම නරක වචන වෙනවා.ඒවා අයින් කරන්වා සමාජය විසින් ම. පයිය යනු පැසයි. බුලත් පයිය කියලා ඉස්සර කිව්වා. පකට කියන්නේ ප්‍රකට කියන එකනේ. ඔය වගෙ ඒවා තියෙනවා.කොහොමවෙතත් අලුත් වෙන ජාතියක් සහා භාෂාවක් නන් පරණ වචන අයින් කළ යුතුමයි.,False,"[0, 234]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2775054089,2775054089,,,,,False,0,0,0,0,1.27321394504266E+018,1.27321394504266E+018,False,False,si,,,,,,,,,,0
200,1.13617699082911E+018,Wed Jun 05 07:44:38 +0000 2019,1.13617699082911E+018,1.13617699082911E+018,බුදුන් වහන්සේ යනු තමන් ඝාතනය කරන්නට ආ දේවදත්තට පවා විහාරස්ථානය තහනම් නොකළ උත්තම පුරුෂයෙකි. ඒ උතුම් භාවිතාව තේරුම් නොගත් මෝඩ වහන්සේලා නිදුක් වෙත්වා. නිරෝගී වෙත්වා.  සුවපත් වෙත්වා. දුකින් මිදෙත්වා. !,False,"[0, 197]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,3032260688,3032260688,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,135,996,617,89,1.13617699082911E+018,1.13617699082911E+018,False,False,si,,,,,,,,,,0
201,1.3554821003597E+018,Sat Jan 30 11:44:51 +0000 2021,1.3554821003597E+018,1.3554821003597E+018,@gihanihub පයිය කෙලින් උනා කෙල්ලේ😀🙄🙄,False,"[11, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gihanihub', 'name': 'gihani weerasingha', 'id': 1323951334077263872, 'id_str': '1323951334077263872', 'indices': [0, 10]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.35535897815122E+018,1.35535897815122E+018,1.32395133407726E+018,1.32395133407726E+018,gihanihub,2364350682,2364350682,,,,,False,0,0,0,0,1.35535897815122E+018,1.35535897815122E+018,False,False,si,,,,,,,,,,1
202,1.25181721842745E+018,Sun Apr 19 10:17:37 +0000 2020,1.25181721842745E+018,1.25181721842745E+018,@BathiyaWeerase4 කොරයි කොරයි. පයිය නගින්නෙ නැති උන් කරන්නෙත් ඔය උබ වගේ කෑ ගහන එක තමා. හුකා ගන්න බැරි උනාම ගමකට හුකන්ඩ වගේ කෑ ගහනව.,False,"[17, 130]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BathiyaWeerase4', 'name': 'Bathiya weerasekara', 'id': 1091189013644337154, 'id_str': '1091189013644337154', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2518099927866E+018,1.2518099927866E+018,1.09118901364434E+018,1.09118901364434E+018,BathiyaWeerase4,1.13806437267098E+018,1.13806437267098E+018,,,,,False,0,0,0,0,1.2518099927866E+018,1.2518099927866E+018,False,False,si,,,,,,,,,,1
203,1.28979050097987E+018,Sun Aug 02 05:09:53 +0000 2020,1.28979050097987E+018,1.28979050097987E+018,@ThilinaPrasang4 පයිය කපලා ලේ ගිහින් මැරෙනකම් තියන්න ඕන හන්දියක එල්ලලා.,False,"[17, 71]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ThilinaPrasang4', 'name': 'King Of Happiness ♥️😋🖖🇱🇰', 'id': 1138703197109985281, 'id_str': '1138703197109985281', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.28974917799227E+018,1.28974917799227E+018,1.13870319710999E+018,1.13870319710999E+018,ThilinaPrasang4,203809547,203809547,,,,,False,0,2,1,0,1.28974917799227E+018,1.28974917799227E+018,False,False,si,,,,,,,,,,1
205,1.25180688826779E+018,Sun Apr 19 09:36:34 +0000 2020,1.25180688826779E+018,1.25180688826779E+018,@BathiyaWeerase4 පයිය කෙලින් වෙනවද පකයගෙ අරින්ඩ.,False,"[17, 48]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BathiyaWeerase4', 'name': 'Bathiya weerasekara', 'id': 1091189013644337154, 'id_str': '1091189013644337154', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.25180576119108E+018,1.25180576119108E+018,1.09118901364434E+018,1.09118901364434E+018,BathiyaWeerase4,1.13806437267098E+018,1.13806437267098E+018,,,,,False,0,0,0,1,1.25180576119108E+018,1.25180576119108E+018,False,False,si,,,,,,,,,,1
