,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,extended_entities,label
89,1.12436938204855E+018,Fri May 03 17:45:25 +0000 2019,1.12436938204855E+018,1.12436938204855E+018,සුදාම්මි කිව්ව කටින්ම තමා වේස බැල්ලි කියන්නෙත් 😂🏃,False,"[0, 49]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,253545294,253545294,,,,,False,0,12,0,0,1.12436938204855E+018,1.12436938204855E+018,False,False,si,,,,,,,,,0
90,1.3536188598828E+018,Mon Jan 25 08:20:59 +0000 2021,1.3536188598828E+018,1.3536188598828E+018,"2016 දී ෂැංහයිහි පුද්ගලයෙක් සිය බිරිඳ මරා දමා ඇගේ සිරුර සඳළුතලයේ ශීතකරණයක මාස තුනක කාලයක් ගබඩා කර තැබීය. ඇය ඒ පිළිබඳවද ගීත රචනා කළේය.

 රැඩිකල් කාන්තාවන්  ඊර්ෂ්‍යාකාරිය, මෙහෙකාරිය ගණිකාව, බැල්ලි යන සෘණාත්මක අර්ථයන් සහිත චීන වචන වලින් හැඳින්වීම ඇය එම ගීතයෙන් උලුප්පා දැක්වීය. 👇",False,"[0, 276]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.353618857383E+018,1.353618857383E+018,3286134445,3286134445,JayaniFdo,3286134445,3286134445,,,,,False,0,5,1,0,1.35361883530411E+018,1.35361883530411E+018,False,False,si,,,,,,,"{'id': 1353618835304108034, 'id_str': '1353618835304108034'}",,0
92,7.80026487667823E+017,Sun Sep 25 12:49:41 +0000 2016,7.80026487667823E+017,7.80026487667823E+017,හා..කෝ වරෙල්ල බලන්න මේ සක්කිලි දෙමල බැල්ලි වෙනුවෙන් කඩේ ගියපු අවජාතක නමට සිංහල කොටි ටික..මූන බලාගන්න https://t.co/C6QtPHv0as,False,"[0, 124]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/C6QtPHv0as', 'expanded_url': 'http://fb.me/5oW3TB51o', 'display_url': 'fb.me/5oW3TB51o', 'indices': [101, 124]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,2887101229,2887101229,,,,,False,0,0,0,0,7.80026487667823E+017,7.80026487667823E+017,False,False,si,,False,True,,,,,,1
93,1.24310957328582E+018,Thu Mar 26 09:36:32 +0000 2020,1.24310957328582E+018,1.24310957328582E+018,@dead_mans_creed නොදමකින් ගොන් බැල්ලි.. මහා ලොකුවට කියවන්නේ ඉතාලියේ අයිති කාරයා වගේ.. මුන් වගේ ගොන් හැත්ත නිසා තමා අද මේ රටට හෙන ගහලා තියෙන්නේ.. මුන් නිසා රට වල හොදට ජීවත් වෙන මිනිස්සුන්ටත් මේක අපහාසයක් නොදකින්.. ජාතකේ වැරදි උන් තමා මේ..,False,"[17, 237]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dead_mans_creed', 'name': '🇱🇰 ☠️ මහසොහොන් ☠️ 🇱🇰', 'id': 233860469, 'id_str': '233860469', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.24299627141101E+018,1.24299627141101E+018,233860469,233860469,dead_mans_creed,8.25418195649442E+017,8.25418195649442E+017,,,,,False,0,1,0,0,1.24299627141101E+018,1.24299627141101E+018,False,False,si,,,,,,,,,1
95,1.16045492712003E+018,Sun Aug 11 07:36:29 +0000 2019,1.16045492712003E+018,1.16045492712003E+018,@Anonymous__LK @Syamali17 හැබැයි මෙයා වරද්දගත්ත තැනත් ඒකමතමයි. මොකද ටුවිටරේ ප්‍රයිවෙට් මැසේජස් දාල බනින කවුරුවත් නැහැ. මේකෙ ඕනෙම එකෙක් ඇරියස් අල්ලනව නං අඩුම ගානෙ කරන්නෙ සබ් ගහනඑක.,False,"[26, 179]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Anonymous__LK', 'name': 'ඇනෝනිමස් ආතල්', 'id': 1138064372670984193, 'id_str': '1138064372670984193', 'indices': [0, 14]}, {'screen_name': 'Syamali17', 'name': 'රසිකා 🌹❤️❤️', 'id': 1154701364259409920, 'id_str': '1154701364259409920', 'indices': [15, 25]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.16045381118335E+018,1.16045381118335E+018,1.13806437267098E+018,1.13806437267098E+018,Anonymous__LK,799677397,799677397,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,0,2,0,1.16011754626951E+018,1.16011754626951E+018,False,False,si,,,,,,,,,0
96,1.34672927084085E+018,Wed Jan 06 08:04:13 +0000 2021,1.34672927084085E+018,1.34672927084085E+018,@LicuadoraArabe ලස්සන බැල්ලි මැරෙන්න. ඔබට ආශීර්වාද දහසක් https://t.co/ntXYbyHh3S,False,"[16, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LicuadoraArabe', 'name': '🍩🦀☔\U0001f9c1LicuadoraArabe el Pez, Aloe supporter ☄️', 'id': 958455632113426433, 'id_str': '958455632113426433', 'indices': [0, 15]}], 'urls': [], 'media': [{'id': 1346729267644788738, 'id_str': '1346729267644788738', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/ErCLIjaW8AIB_AW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ErCLIjaW8AIB_AW.jpg', 'url': 'https://t.co/ntXYbyHh3S', 'display_url': 'pic.twitter.com/ntXYbyHh3S', 'expanded_url': 'https://twitter.com/JGcaster/status/1346729270840848384/photo/1', 'type': 'photo', 'original_info': {'width': 340, 'height': 242, 'focus_rects': [{'x': 0, 'y': 52, 'h': 190, 'w': 340}, {'x': 40, 'y': 0, 'h': 242, 'w': 242}, {'x': 55, 'y': 0, 'h': 242, 'w': 212}, {'x': 101, 'y': 0, 'h': 242, 'w': 121}, {'x': 0, 'y': 0, 'h': 242, 'w': 340}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 340, 'h': 242, 'resize': 'fit'}, 'small': {'w': 340, 'h': 242, 'resize': 'fit'}, 'large': {'w': 340, 'h': 242, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 187, 'y': 82, 'h': 71, 'w': 71}, {'x': 64, 'y': 43, 'h': 192, 'w': 192}]}, 'orig': {'faces': [{'x': 187, 'y': 82, 'h': 71, 'w': 71}, {'x': 64, 'y': 43, 'h': 192, 'w': 192}]}, 'small': {'faces': [{'x': 187, 'y': 82, 'h': 71, 'w': 71}, {'x': 64, 'y': 43, 'h': 192, 'w': 192}]}, 'large': {'faces': [{'x': 187, 'y': 82, 'h': 71, 'w': 71}, {'x': 64, 'y': 43, 'h': 192, 'w': 192}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.34672848009294E+018,1.34672848009294E+018,9.58455632113426E+017,9.58455632113426E+017,LicuadoraArabe,1.08811750467174E+018,1.08811750467174E+018,,,,,False,0,1,1,0,1.34672729571796E+018,1.34672729571796E+018,False,False,si,,False,True,,,,,"{'media': [{'id': 1346729267644788738, 'id_str': '1346729267644788738', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/ErCLIjaW8AIB_AW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ErCLIjaW8AIB_AW.jpg', 'url': 'https://t.co/ntXYbyHh3S', 'display_url': 'pic.twitter.com/ntXYbyHh3S', 'expanded_url': 'https://twitter.com/JGcaster/status/1346729270840848384/photo/1', 'type': 'photo', 'original_info': {'width': 340, 'height': 242, 'focus_rects': [{'x': 0, 'y': 52, 'h': 190, 'w': 340}, {'x': 40, 'y': 0, 'h': 242, 'w': 242}, {'x': 55, 'y': 0, 'h': 242, 'w': 212}, {'x': 101, 'y': 0, 'h': 242, 'w': 121}, {'x': 0, 'y': 0, 'h': 242, 'w': 340}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 340, 'h': 242, 'resize': 'fit'}, 'small': {'w': 340, 'h': 242, 'resize': 'fit'}, 'large': {'w': 340, 'h': 242, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 187, 'y': 82, 'h': 71, 'w': 71}, {'x': 64, 'y': 43, 'h': 192, 'w': 192}]}, 'orig': {'faces': [{'x': 187, 'y': 82, 'h': 71, 'w': 71}, {'x': 64, 'y': 43, 'h': 192, 'w': 192}]}, 'small': {'faces': [{'x': 187, 'y': 82, 'h': 71, 'w': 71}, {'x': 64, 'y': 43, 'h': 192, 'w': 192}]}, 'large': {'faces': [{'x': 187, 'y': 82, 'h': 71, 'w': 71}, {'x': 64, 'y': 43, 'h': 192, 'w': 192}]}}, 'media_key': '3_1346729267644788738', 'ext_media_color': {'palette': [{'rgb': {'red': 8, 'green': 8, 'blue': 8}, 'percentage': 67.36}, {'rgb': {'red': 252, 'green': 252, 'blue': 252}, 'percentage': 26.91}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",0
97,1.34217987039093E+018,Thu Dec 24 18:46:32 +0000 2020,1.34217987039093E+018,1.34217987039093E+018,@1DWsVhQn40F7xaN @DulajMendis @RuchiraHerath තී අගුවෙද පිලේද ලගින එකක් කියලානං පෙනුනා කාටත් ගහක් ගලක් දර මිටියක් ගානේ පස්සමරගාත බැල්ලි වාගේ බිමට පාත්වෙලා හුජ්ජ ගහගෙන යන හැටියට.,False,"[45, 176]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '1DWsVhQn40F7xaN', 'name': 'හිරු සූරියබණ්ඩාර', 'id': 1342043708967976961, 'id_str': '1342043708967976961', 'indices': [0, 16]}, {'screen_name': 'DulajMendis', 'name': 'Dulaj Mendis 🇱🇰', 'id': 2381681575, 'id_str': '2381681575', 'indices': [17, 29]}, {'screen_name': 'RuchiraHerath', 'name': 'Ruchira Herath', 'id': 426305864, 'id_str': '426305864', 'indices': [30, 44]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.34217935262932E+018,1.34217935262932E+018,1.34204370896798E+018,1.34204370896798E+018,1DWsVhQn40F7xaN,1.27318003102461E+018,1.27318003102461E+018,,,,,False,0,5,1,0,1.34215730970787E+018,1.34215730970787E+018,False,False,si,,,,,,,,,1
98,1.25261261433468E+018,Tue Apr 21 14:58:14 +0000 2020,1.25261261433468E+018,1.25261261433468E+018,"@Wind_Desika @Anushka80136450 @Sansajran @Tharindu20067 @gim_Rathnayaka @iamharshana1 @SuMi93Ukkun @Sanjivakuk @Thushar69054480 @PriyadarshaniG9 @subhaashan @unknown_lankan @MaheshikaSanda9 @Wasanthishiyam1 @AyNaGsEuL101 @SavinduVidushan @Dew_Rajapaksha @OshaniL @im_PATHUMA @imbebaa @HarshaSanjaya89 @SupunSandaru10 @Chandu_original @I_am_Chathu @QzNuwanthi @RakzzMaduOnline @anj_i_ @MaithripalaS @tharindu_dilanj @tharu____ @j_binal_ @nirvaan_bopage @Mr6feet @oshanda77 @s_sooriyage @ShehanThamel @ItsmeSuppa @Sachith52220213 @Sulaksh7 @MinushaSonali @SenaraShavi @thilin4_herath @Shez_allon @ireshaaa @KasunKoswattha @NisalAkalanka1 @rasanjana29 @LadyBossHippo @dead_mans_creed දෝණිගෙ බල්ලා මරන්ඩ...
වල් බැල්ලි මරන්ඩ😂😂😂😂😂😂",False,"[681, 725]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Wind_Desika', 'name': 'WinD', 'id': 2533578847, 'id_str': '2533578847', 'indices': [0, 12]}, {'screen_name': 'Sansajran', 'name': 'Neimand', 'id': 199129412, 'id_str': '199129412', 'indices': [30, 40]}, {'screen_name': 'Tharindu20067', 'name': 'හඳ මාමා 👀 🇱🇰', 'id': 381971257, 'id_str': '381971257', 'indices': [41, 55]}, {'screen_name': 'gim_Rathnayaka', 'name': '__ගිම්__තනි අකුර✍🏻', 'id': 1167383307140644864, 'id_str': '1167383307140644864', 'indices': [56, 71]}, {'screen_name': 'iamharshana1', 'name': 'Harshana Kavshalya', 'id': 1072765984468021248, 'id_str': '1072765984468021248', 'indices': [72, 85]}, {'screen_name': 'Thushar69054480', 'name': 'thushi cool', 'id': 1148518959416848386, 'id_str': '1148518959416848386', 'indices': [111, 127]}, {'screen_name': 'PriyadarshaniG9', 'name': '🌸🌼🏵🌸දර්ශී\U0001f970😍', 'id': 1171426361002479616, 'id_str': '1171426361002479616', 'indices': [128, 144]}, {'screen_name': 'subhaashan', 'name': '𝓢𝓾𝓫𝓱𝓪𝓼𝓱', 'id': 1510693087, 'id_str': '1510693087', 'indices': [145, 156]}, {'screen_name': 'unknown_lankan', 'name': 'දින්නා යකෝ 🎉🇱🇰 🐸', 'id': 3591912206, 'id_str': '3591912206', 'indices': [157, 172]}, {'screen_name': 'MaheshikaSanda9', 'name': 'මහේෂි ❤️❤️', 'id': 1182168203625209856, 'id_str': '1182168203625209856', 'indices': [173, 189]}, {'screen_name': 'Wasanthishiyam1', 'name': 'Wasanthi shiyamali punchihewa.', 'id': 1085455311937273857, 'id_str': '1085455311937273857', 'indices': [190, 206]}, {'screen_name': 'AyNaGsEuL101', 'name': 'AngelGirl101', 'id': 1197539374109474817, 'id_str': '1197539374109474817', 'indices': [207, 220]}, {'screen_name': 'SavinduVidushan', 'name': 'ꜱᴄᴏʀᴘɪᴏɴ 🦂🇱🇰', 'id': 2925554527, 'id_str': '2925554527', 'indices': [221, 237]}, {'screen_name': 'Dew_Rajapaksha', 'name': 'මල් කුමාරි... 🌼😌❤️', 'id': 1138802478500024320, 'id_str': '1138802478500024320', 'indices': [238, 253]}, {'screen_name': 'OshaniL', 'name': 'Oshee💕🌸', 'id': 1075590002606632960, 'id_str': '1075590002606632960', 'indices': [254, 262]}, {'screen_name': 'HarshaSanjaya89', 'name': 'Harsha Sanjaya 🇱🇰', 'id': 1121288383848861696, 'id_str': '1121288383848861696', 'indices': [284, 300]}, {'screen_name': 'Chandu_original', 'name': '🅒🅗🅐🅝🅓🅤ᵅ💫', 'id': 1181169304877879297, 'id_str': '1181169304877879297', 'indices': [317, 333]}, {'screen_name': 'I_am_Chathu', 'name': '🅃🄷🄾🄼🄸 ғᴏʀ ʏᴏᴜ', 'id': 1163026373465792512, 'id_str': '1163026373465792512', 'indices': [334, 346]}, {'screen_name': 'QzNuwanthi', 'name': 'Nuwanthi Polpalandeniya', 'id': 708241942518370304, 'id_str': '708241942518370304', 'indices': [347, 358]}, {'screen_name': 'RakzzMaduOnline', 'name': '🐾️Baby Koala🖤🐨🐾️ 💤', 'id': 1014093357318934529, 'id_str': '1014093357318934529', 'indices': [359, 375]}, {'screen_name': 'anj_i_', 'name': 'Anjo🇱🇰', 'id': 1086509017466204160, 'id_str': '1086509017466204160', 'indices': [376, 383]}, {'screen_name': 'MaithripalaS', 'name': 'Maithripala Sirisena', 'id': 3002789437, 'id_str': '3002789437', 'indices': [384, 397]}, {'screen_name': 'tharindu_dilanj', 'name': 'travelling_islander 📸 ට්\u200dරැවෙලින්ග් අයිලන්ඩර්', 'id': 3319785829, 'id_str': '3319785829', 'indices': [398, 414]}, {'screen_name': 'tharu____', 'name': 'H O P E 🌼', 'id': 1093031929690042368, 'id_str': '1093031929690042368', 'indices': [415, 425]}, {'screen_name': 'j_binal_', 'name': 'Binal Chanuka 🇱🇰', 'id': 970249774917021697, 'id_str': '970249774917021697', 'indices': [426, 435]}, {'screen_name': 'nirvaan_bopage', 'name': 'Nirvaan bopage', 'id': 1236212242170826752, 'id_str': '1236212242170826752', 'indices': [436, 451]}, {'screen_name': 'Mr6feet', 'name': 'Mr6feet \U0001f974', 'id': 268127286, 'id_str': '268127286', 'indices': [452, 460]}, {'screen_name': 'oshanda77', 'name': 'Oshanda ඔෂඳ Samarawickrama', 'id': 463292383, 'id_str': '463292383', 'indices': [461, 471]}, {'screen_name': 'ShehanThamel', 'name': 'Shehan Thamel', 'id': 170221362, 'id_str': '170221362', 'indices': [485, 498]}, {'screen_name': 'ItsmeSuppa', 'name': 'The Notch', 'id': 3797363534, 'id_str': '3797363534', 'indices': [499, 510]}, {'screen_name': 'Sachith52220213', 'name': 'සචිත් 様々絵鰓', 'id': 1120384695148191745, 'id_str': '1120384695148191745', 'indices': [511, 527]}, {'screen_name': 'Sulaksh7', 'name': 'සුලා 🖤🇱🇰', 'id': 1685742714, 'id_str': '1685742714', 'indices': [528, 537]}, {'screen_name': 'MinushaSonali', 'name': 'Sonali Minusha', 'id': 767239802353627136, 'id_str': '767239802353627136', 'indices': [538, 552]}, {'screen_name': 'SenaraShavi', 'name': 'ᴘᴇʀɪᴡɪɴᴋʟᴇ ❄️🇱🇰', 'id': 1163358280959299584, 'id_str': '1163358280959299584', 'indices': [553, 565]}, {'screen_name': 'ireshaaa', 'name': 'ireshaaa', 'id': 1340656800073302016, 'id_str': '1340656800073302016', 'indices': [594, 603]}, {'screen_name': 'KasunKoswattha', 'name': 'Kasun K', 'id': 327293824, 'id_str': '327293824', 'indices': [604, 619]}, {'screen_name': 'NisalAkalanka1', 'name': 'Nisal 🅰️kalanka (අකේ)®️🇱🇰 ☸️ 🇱🇰', 'id': 825418195649441792, 'id_str': '825418195649441792', 'indices': [620, 635]}, {'screen_name': 'rasanjana29', 'name': '🚀', 'id': 1042559926042652672, 'id_str': '1042559926042652672', 'indices': [636, 648]}, {'screen_name': 'LadyBossHippo', 'name': 'Lady Boss 🖤', 'id': 965080511205949440, 'id_str': '965080511205949440', 'indices': [649, 663]}, {'screen_name': 'dead_mans_creed', 'name': '🇱🇰 ☠️ මහසොහොන් ☠️ 🇱🇰', 'id': 233860469, 'id_str': '233860469', 'indices': [664, 680]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.25261235921604E+018,1.25261235921604E+018,2533578847,2533578847,Wind_Desika,462616112,462616112,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,5,1,0,1.25228887345305E+018,1.25228887345305E+018,False,False,si,,,,,,,,,1
99,1.2702394454264E+018,Tue Jun 09 06:20:58 +0000 2020,1.2702394454264E+018,1.2702394454264E+018,"ඕව මොනාද. හෙන දිග කොන්ඩෙත් එක්ක  ෂටර් එක ඇරගෙන ඉන්නකොට අල්ලන්න දෙයක් නෑ, කොන්ඩෙයි උකුනොයි ඔක්කොම මුණෙ. ඒ මදිවට  ගෙදර ගිහින් වයිෆ්ගෙනුත් බැනුම්.",False,"[0, 143]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,196888882,196888882,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,True,1,13,1,1,1.2702394454264E+018,1.2702394454264E+018,False,False,si,,,,1.26965318783485E+018,1.26965318783485E+018,"{'url': 'https://t.co/CZyAlUcpFo', 'expanded': 'https://twitter.com/ManelMishara/status/1269653187834847234', 'display': 'twitter.com/ManelMishara/s…'}",,,0
100,1.36483061962516E+018,Thu Feb 25 06:52:31 +0000 2021,1.36483061962516E+018,1.36483061962516E+018,@nHiRanZ කලු බැල්ලි,False,"[9, 19]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nHiRanZ', 'name': 'Nimila Hiranya', 'id': 227584299, 'id_str': '227584299', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.36482974223129E+018,1.36482974223129E+018,227584299,227584299,nHiRanZ,130433613,130433613,,,,,False,0,0,1,0,1.36482974223129E+018,1.36482974223129E+018,False,False,si,,,,,,,,,1
103,3.19122263133782E+017,Tue Apr 02 16:20:51 +0000 2013,3.19122263133782E+017,3.19122263133782E+017,@ohTHATisuru බැල්ලි...,False,"[0, 22]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ohTHATisuru', 'name': 'ㅤ', 'id': 327251821, 'id_str': '327251821', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",3.19121585292341E+017,3.19121585292341E+017,327251821,327251821,ohTHATisuru,411446887,411446887,,,,,False,0,0,0,0,3.19121585292341E+017,3.19121585292341E+017,False,False,si,,,,,,,,,1
