,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,possibly_sensitive,possibly_sensitive_editable,extended_entities,card,self_thread,label
74,1.38366044554267E+018,Sun Apr 18 05:55:32 +0000 2021,1.38366044554267E+018,1.38366044554267E+018,"@shanki_thewitch @AshWarunasuriya ඕකට දෙන්න උත්තරයක් ලංකාවෙ ⁣""අපි තමයි ඒයි බොහිමියානුවො"" කියාගෙන හක්කලං ගහන එවුංට නෑ ඒයි. බොහිමියානු ආදරේ කියල අපේ අයියලා කරන්නෙ නිකං හුකන එකයි රස්සා නොකර කාලකන්නි වෙවී හුකන්න සෙට්වෙච්චි කෙල්ලංගෙං යැපෙන එකයි විතරයි.",False,"[34, 247]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shanki_thewitch', 'name': 'Witch ⚡', 'id': 973212683007819776, 'id_str': '973212683007819776', 'indices': [0, 16]}, {'screen_name': 'AshWarunasuriya', 'name': 'Ashanthi', 'id': 3185439146, 'id_str': '3185439146', 'indices': [17, 33]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.38364911068777E+018,1.38364911068777E+018,9.7321268300782E+017,9.7321268300782E+017,shanki_thewitch,799677397,799677397,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,1,0,0,1.38337707982411E+018,1.38337707982411E+018,False,False,si,,,,,,,,,,0
75,1.12176764565141E+018,Fri Apr 26 13:27:02 +0000 2019,1.12176764565141E+018,1.12176764565141E+018,සිරගත කළ බුද්ධි නිලධාරීන්ට සමාව දෙන යෝජනාවට මංගල විරුද්ධ වෙයි https://t.co/4mrSGSlPAk,False,"[0, 85]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4mrSGSlPAk', 'expanded_url': 'http://dlvr.it/R3YfxS', 'display_url': 'dlvr.it/R3YfxS', 'indices': [62, 85]}]}","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,366526379,366526379,,,,,False,10,30,11,6,1.12176764565141E+018,1.12176764565141E+018,False,False,si,,,,,False,True,,"{'name': 'summary', 'url': 'https://t.co/4mrSGSlPAk', 'card_type_url': 'http://card-type-url-is-deprecated.invalid', 'binding_values': {'vanity_url': {'type': 'STRING', 'string_value': 'lankadeepa.lk', 'scribe_key': 'vanity_url'}, 'domain': {'type': 'STRING', 'string_value': 'www.lankadeepa.lk'}, 'title': {'type': 'STRING', 'string_value': 'සිරගත කළ බුද්ධි නිලධාරීන්ට සමාව දෙන යෝජනාවට මංගල විරුද්ධ වෙයි'}, 'description': {'type': 'STRING', 'string_value': 'සිරගතවී සිටින බුද්ධි අංශ නිලධාරීන්ට පොදු සමාවක් ලබාදීමට කර ඇති යෝජනාවට තමා විරෝධය දක්වන බව මුදල් අමාත්\u200dය මංගල සමරවීර මහතා කොළඹ එම අමාත්\u200dයාංශයේ අද (26) ප ..'}, 'card_url': {'type': 'STRING', 'string_value': 'https://t.co/4mrSGSlPAk', 'scribe_key': 'card_url'}}, 'card_platform': {'platform': {'device': {'name': 'Swift', 'version': '12'}, 'audience': {'name': 'production', 'bucket': None}}}}",,0
76,8.24330418686141E+017,Wed Jan 25 18:57:41 +0000 2017,8.24330418686141E+017,8.24330418686141E+017,ට හුකන්න ඔලිම්පික් ෂුක්‍රානුවට විකට් දෙන්න එපා යකෝ,False,"[0, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,586286995,586286995,,,,,False,0,0,0,0,8.24330418686141E+017,8.24330418686141E+017,False,False,si,,,,,,,,,,1
77,1.19599828622792E+018,Sun Nov 17 09:33:06 +0000 2019,1.19599828622792E+018,1.19599828622792E+018,@MangalaLK උබෙ අම්මට හුකන්න වෙස බල්ලෝ දැන්ද තොට ඕවා මතක් වෙන්නේ අප්පට හුකා ගන්නේ නැතුව පල මකබෑවිලා මේ සිංහල රටෙන්,False,"[11, 113]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.19593636256368E+018,1.19593636256368E+018,3032260688,3032260688,MangalaLK,1.12760713846396E+018,1.12760713846396E+018,,,,,False,0,1,0,0,1.19593636256368E+018,1.19593636256368E+018,False,False,si,,,,,,,,,,1
78,1.17580975701962E+018,Sun Sep 22 16:31:06 +0000 2019,1.17580975701962E+018,1.17580975701962E+018,"හාමුදුරුවොන්ගෙ දේහයේ සිදුවීම් ගැන ට්වීට් දාන්න එපා ගර්ල්ස් බෝයිස්.

සංහිදියා පීපල්ස්ලා උදහස් වෙන්න පුලුවන්.

#lka 
🖕",False,"[0, 116]","{'hashtags': [{'text': 'lka', 'indices': [109, 113]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,8.06509767023853E+017,8.06509767023853E+017,,,,,False,0,25,1,1,1.17580975701962E+018,1.17580975701962E+018,False,False,si,,,,,,,,,,0
79,1.13548684693755E+018,Mon Jun 03 10:02:15 +0000 2019,1.13548684693755E+018,1.13548684693755E+018,"@MangalaLK @Pontifex @VaticanNews ගොන් පොන්න පකය , තොට තම්බින්ගෙන් හැම අව්රුද්දටම මිලියන 65 හම්බ වෙනවා තම්බින්ට කඩේ යනවට  , වද හුකන්න චුත වෙලා තොපි පලයව් , තොපිට ගහන දවස හුගක් දුර නැ",False,"[34, 182]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}, {'screen_name': 'Pontifex', 'name': 'Pope Francis', 'id': 500704345, 'id_str': '500704345', 'indices': [11, 20]}, {'screen_name': 'VaticanNews', 'name': 'Vatican News', 'id': 121482708, 'id_str': '121482708', 'indices': [21, 33]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.13544392611296E+018,1.13544392611296E+018,3032260688,3032260688,MangalaLK,2653099073,2653099073,,,,,False,0,0,0,0,1.13544392611296E+018,1.13544392611296E+018,False,False,si,,,,,,,,,,1
80,1.12180980236603E+018,Fri Apr 26 16:14:33 +0000 2019,1.12180980236603E+018,1.12180980236603E+018,මුස්ලිම් කෙල්ලෙක් වත් හොයා ගන්න ඕනි බන් බැද ගන්න 😌,False,"[0, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3773388739,3773388739,,,,,False,0,14,1,1,1.12180980236603E+018,1.12180980236603E+018,False,False,si,,,,,,,,,,0
81,1.15057478602564E+018,Mon Jul 15 01:16:20 +0000 2019,1.15057478602564E+018,1.15057478602564E+018,@mawbimaonline ඒ 8 දෙනාවම දාල තමුසගේ අම්මටයි ගනිටය් ඉස්සරහටත් පස්සටත් හුකන්න ඕනේ. ආයිත් රට ගිනි තියනවට. අර්ජුන් මහේන්ද්‍රන් කියන පකයව හෝරාව බේරගන්න නේද මේ වැයම,False,"[15, 159]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mawbimaonline', 'name': 'Mawbima', 'id': 3022042728, 'id_str': '3022042728', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.15034744272816E+018,1.15034744272816E+018,3022042728,3022042728,mawbimaonline,1.13623517776656E+018,1.13623517776656E+018,,,,,False,0,1,0,0,1.15034744272816E+018,1.15034744272816E+018,False,False,si,,,,,,,,,,1
82,1.20571619184453E+018,Sat Dec 14 05:08:35 +0000 2019,1.20571619184453E+018,1.20571619184453E+018,@rathgamaya සෙනික හොද වෙන්න නම් සනික්ව තමයි චැනල් කරන්න ඕනේ,False,"[12, 59]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rathgamaya', 'name': 'Raththa 🌸', 'id': 246224922, 'id_str': '246224922', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.20570826456817E+018,1.20570826456817E+018,246224922,246224922,rathgamaya,158389439,158389439,,,,,False,0,1,1,0,1.20570826456817E+018,1.20570826456817E+018,False,False,si,,,,,,,,,,0
83,1.37549419657278E+018,Fri Mar 26 17:05:46 +0000 2021,1.37549419657278E+018,1.37549419657278E+018,@the_qeels හුකන්න තියෙන්නෙ,False,"[11, 26]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'the_qeels', 'name': 'A.', 'id': 1121190169024114688, 'id_str': '1121190169024114688', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.37540887132223E+018,1.37540887132223E+018,1.12119016902411E+018,1.12119016902411E+018,the_qeels,1.36517273199874E+018,1.36517273199874E+018,,,,,False,0,0,0,0,1.37540887132223E+018,1.37540887132223E+018,False,False,si,,,,,,,,,,1
84,1.3269237582931E+018,Thu Nov 12 16:24:11 +0000 2020,1.3269237582931E+018,1.3269237582931E+018,"Cyber බැදීම් අත අරින එක whatsapp එකෙන්ම පටං ගත්ත! 🙂💔

#whatsapp #chat https://t.co/gO8yDtsK81",False,"[0, 69]","{'hashtags': [{'text': 'whatsapp', 'indices': [54, 63]}, {'text': 'chat', 'indices': [64, 69]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1326923729042104320, 'id_str': '1326923729042104320', 'indices': [70, 93], 'media_url': 'http://pbs.twimg.com/media/EmouGemXYAAvqim.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EmouGemXYAAvqim.jpg', 'url': 'https://t.co/gO8yDtsK81', 'display_url': 'pic.twitter.com/gO8yDtsK81', 'expanded_url': 'https://twitter.com/GaurawaLakshan/status/1326923758293102592/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 138, 'focus_rects': [{'x': 419, 'y': 0, 'h': 138, 'w': 246}, {'x': 473, 'y': 0, 'h': 138, 'w': 138}, {'x': 482, 'y': 0, 'h': 138, 'w': 121}, {'x': 508, 'y': 0, 'h': 138, 'w': 69}, {'x': 0, 'y': 0, 'h': 138, 'w': 750}]}, 'sizes': {'large': {'w': 750, 'h': 138, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 138, 'resize': 'fit'}, 'thumb': {'w': 138, 'h': 138, 'resize': 'crop'}, 'small': {'w': 680, 'h': 125, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.2173875944153E+018,1.2173875944153E+018,,,,,False,0,25,2,0,1.3269237582931E+018,1.3269237582931E+018,False,False,si,,,,,False,True,"{'media': [{'id': 1326923729042104320, 'id_str': '1326923729042104320', 'indices': [70, 93], 'media_url': 'http://pbs.twimg.com/media/EmouGemXYAAvqim.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EmouGemXYAAvqim.jpg', 'url': 'https://t.co/gO8yDtsK81', 'display_url': 'pic.twitter.com/gO8yDtsK81', 'expanded_url': 'https://twitter.com/GaurawaLakshan/status/1326923758293102592/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 138, 'focus_rects': [{'x': 419, 'y': 0, 'h': 138, 'w': 246}, {'x': 473, 'y': 0, 'h': 138, 'w': 138}, {'x': 482, 'y': 0, 'h': 138, 'w': 121}, {'x': 508, 'y': 0, 'h': 138, 'w': 69}, {'x': 0, 'y': 0, 'h': 138, 'w': 750}]}, 'sizes': {'large': {'w': 750, 'h': 138, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 138, 'resize': 'fit'}, 'thumb': {'w': 138, 'h': 138, 'resize': 'crop'}, 'small': {'w': 680, 'h': 125, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}}, 'media_key': '3_1326923729042104320', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 23, 'green': 23, 'blue': 23}, 'percentage': 94.14}, {'rgb': {'red': 234, 'green': 88, 'blue': 75}, 'percentage': 1.66}, {'rgb': {'red': 84, 'green': 153, 'blue': 244}, 'percentage': 1.3}, {'rgb': {'red': 43, 'green': 70, 'blue': 99}, 'percentage': 0.85}, {'rgb': {'red': 106, 'green': 47, 'blue': 41}, 'percentage': 0.46}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,0
85,1.2488622731431E+018,Sat Apr 11 06:35:43 +0000 2020,1.2488622731431E+018,1.2488622731431E+018,"@vishiru @lokuscene_ @explosiveskull_ @TheNati81067450 උබලත් කතා කරන්නේ ඒකි එක්ක තියන යාලු ෆිට් එකට මිසක් හරි වැරැද්දට නෙවෙයි, යකෝ හාමුදුරැවො හුකන්න ඉල්ලලා නැ ඒකිගෙන්. ඔච්දර ss දාගෙන නහින්න.",False,"[55, 190]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'vishiru', 'name': 'V I S H W A 🇱🇰', 'id': 186032870, 'id_str': '186032870', 'indices': [0, 8]}, {'screen_name': 'explosiveskull_', 'name': '• S A C H I •', 'id': 1039555383918964736, 'id_str': '1039555383918964736', 'indices': [21, 37]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.24886200202745E+018,1.24886200202745E+018,1.16302637346579E+018,1.16302637346579E+018,I_am_Chathu,1.16302637346579E+018,1.16302637346579E+018,,,,,False,0,0,0,0,1.24793373667253E+018,1.24793373667253E+018,False,False,si,,,,,,,,,,1
86,1.24676524999632E+018,Sun Apr 05 11:42:54 +0000 2020,1.24676524999632E+018,1.24676524999632E+018,@maalupaan වෙනම හුකන්න බෑ එහෙම,False,"[11, 30]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'maalupaan', 'name': 'Jerry 🇱🇰', 'id': 4632654077, 'id_str': '4632654077', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2466941941582E+018,1.2466941941582E+018,4632654077,4632654077,maalupaan,1742620412,1742620412,,,,,False,0,0,0,0,1.24653585252579E+018,1.24653585252579E+018,False,False,si,,,,,,,,,,1
87,9.49299395882664E+017,Fri Jan 05 15:19:47 +0000 2018,9.49299395882664E+017,9.49299395882664E+017,@DilanthaShamal එහෙම හුකන්න බෑනේ මේකේ. ලඟින් ගියොත් අපි දාගන්නවා. අපි එහෙමයි. තෝ පුක නොදී පලයං 🖕🏿😂,False,"[16, 98]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DilanthaShamal', 'name': 'Shamal Dilantha', 'id': 903733902, 'id_str': '903733902', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.49299059839287E+017,9.49299059839287E+017,903733902,903733902,DilanthaShamal,166556379,166556379,,,,,False,0,1,1,0,9.49297640994308E+017,9.49297640994308E+017,False,False,si,,,,,,,,,,1
88,1.15034744272816E+018,Sun Jul 14 10:12:57 +0000 2019,1.15034744272816E+018,1.15034744272816E+018,"පාර්ලිමේන්තුවට ප්‍රහාරයක්, මුස්ලිම් 8 දෙනෙක් පිටකොටුවේ පල්ලියක සිට සැලසුමක්
https://t.co/Rt1l0lZ6kW https://t.co/ikDH0MLImD",False,"[0, 99]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Rt1l0lZ6kW', 'expanded_url': 'https://mawbima.lk/news-more/20723', 'display_url': 'mawbima.lk/news-more/20723', 'indices': [76, 99]}], 'media': [{'id': 1150347433542672385, 'id_str': '1150347433542672385', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/media/D_ba5WCX4AEPGQS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_ba5WCX4AEPGQS.jpg', 'url': 'https://t.co/ikDH0MLImD', 'display_url': 'pic.twitter.com/ikDH0MLImD', 'expanded_url': 'https://twitter.com/mawbimaonline/status/1150347442728161280/photo/1', 'type': 'photo', 'original_info': {'width': 800, 'height': 600, 'focus_rects': [{'x': 0, 'y': 152, 'h': 448, 'w': 800}, {'x': 200, 'y': 0, 'h': 600, 'w': 600}, {'x': 274, 'y': 0, 'h': 600, 'w': 526}, {'x': 500, 'y': 0, 'h': 600, 'w': 300}, {'x': 0, 'y': 0, 'h': 600, 'w': 800}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 800, 'h': 600, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 225, 'y': 176, 'h': 70, 'w': 70}, {'x': 421, 'y': 334, 'h': 64, 'w': 64}]}, 'small': {'faces': [{'x': 191, 'y': 149, 'h': 59, 'w': 59}, {'x': 357, 'y': 283, 'h': 54, 'w': 54}]}, 'large': {'faces': [{'x': 225, 'y': 176, 'h': 70, 'w': 70}, {'x': 421, 'y': 334, 'h': 64, 'w': 64}]}, 'medium': {'faces': [{'x': 225, 'y': 176, 'h': 70, 'w': 70}, {'x': 421, 'y': 334, 'h': 64, 'w': 64}]}}}]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,3022042728,3022042728,,,,,False,12,42,6,6,1.15034744272816E+018,1.15034744272816E+018,False,False,si,,,,,False,True,"{'media': [{'id': 1150347433542672385, 'id_str': '1150347433542672385', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/media/D_ba5WCX4AEPGQS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_ba5WCX4AEPGQS.jpg', 'url': 'https://t.co/ikDH0MLImD', 'display_url': 'pic.twitter.com/ikDH0MLImD', 'expanded_url': 'https://twitter.com/mawbimaonline/status/1150347442728161280/photo/1', 'type': 'photo', 'original_info': {'width': 800, 'height': 600, 'focus_rects': [{'x': 0, 'y': 152, 'h': 448, 'w': 800}, {'x': 200, 'y': 0, 'h': 600, 'w': 600}, {'x': 274, 'y': 0, 'h': 600, 'w': 526}, {'x': 500, 'y': 0, 'h': 600, 'w': 300}, {'x': 0, 'y': 0, 'h': 600, 'w': 800}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 800, 'h': 600, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 225, 'y': 176, 'h': 70, 'w': 70}, {'x': 421, 'y': 334, 'h': 64, 'w': 64}]}, 'small': {'faces': [{'x': 191, 'y': 149, 'h': 59, 'w': 59}, {'x': 357, 'y': 283, 'h': 54, 'w': 54}]}, 'large': {'faces': [{'x': 225, 'y': 176, 'h': 70, 'w': 70}, {'x': 421, 'y': 334, 'h': 64, 'w': 64}]}, 'medium': {'faces': [{'x': 225, 'y': 176, 'h': 70, 'w': 70}, {'x': 421, 'y': 334, 'h': 64, 'w': 64}]}}, 'media_key': '3_1150347433542672385', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 43, 'green': 40, 'blue': 41}, 'percentage': 39.95}, {'rgb': {'red': 172, 'green': 187, 'blue': 191}, 'percentage': 17.68}, {'rgb': {'red': 81, 'green': 84, 'blue': 55}, 'percentage': 11.3}, {'rgb': {'red': 147, 'green': 151, 'blue': 105}, 'percentage': 5.0}, {'rgb': {'red': 53, 'green': 55, 'blue': 82}, 'percentage': 3.13}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,0
89,1.3484860013547E+018,Mon Jan 11 04:24:51 +0000 2021,1.3484860013547E+018,1.3484860013547E+018,"අම්මට හුකන්න වචනේ කිය කිය කතා කරන උන්  කැල්ලට මොකෙක් හරි වචනයක් කිව්වොත් වලිය ඉල්ලනවා 

ගොඩක් උන්ට හිතට වදින්නේ පස්සේ ආපුවා තමයි අම්මවයි තාත්තවයි අමතක කරපු කැ*# සමාජයක් මේක",False,"[0, 172]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.29498528900215E+018,1.29498528900215E+018,,,,,False,0,2,0,0,1.3484860013547E+018,1.3484860013547E+018,False,False,si,,,,,,,,,,0
