,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,conversation_control,limited_actions,self_thread,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card,label,
166,1.28994551342962E+018,Sun Aug 02 15:25:51 +0000 2020,1.28994551342962E+018,1.28994551342962E+018,@AnandaKumarasi9 @slppofficial @WomenSLPP @YouthSLPP @HarinUnit @TeamHarin @HarshadeSilvaMP @rajakarunahs @irajonline @amilaik @ChinaEmbSL මෙන්න අලුත්ම තත්වය. මහින්ද සහ පොහොට්ටුවට කිසිම අයුරකින් 2/3 ලැබී මහින්දට වියවස්තාව වෙනස්කර නැවත ජනධිඅති වීමට ඉඩ නොතැබිය යුතු බවට ගොටාබය රාජපක්ස තීරණය කර ඇත. ඊට අදාළව අනිත් පක්ෂ දැනුවත් කර අවශ්‍ය කටයුතු කිරීමේ වගකීම දිලිත් ජයවීර සහ හේමක අල්විස් වෙත පවරා ඇත.,False,"[139, 395]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AnandaKumarasi9', 'name': '🇱🇰 ආනන්Da 🇱🇰🌹🌹🌹', 'id': 1066294683603619841, 'id_str': '1066294683603619841', 'indices': [0, 16]}, {'screen_name': 'slppofficial', 'name': 'ශ්\u200dරී ලංකා පොදුජන පෙරමුණ', 'id': 944981419897638912, 'id_str': '944981419897638912', 'indices': [17, 30]}, {'screen_name': 'WomenSLPP', 'name': 'SLPP Women', 'id': 1042473257650118656, 'id_str': '1042473257650118656', 'indices': [31, 41]}, {'screen_name': 'YouthSLPP', 'name': 'SLPP Youth', 'id': 933915320066064385, 'id_str': '933915320066064385', 'indices': [42, 52]}, {'screen_name': 'HarinUnit', 'name': 'Harin Fernando Media Unit', 'id': 1161581854346088448, 'id_str': '1161581854346088448', 'indices': [53, 63]}, {'screen_name': 'TeamHarin', 'name': 'Team Harin Fernando', 'id': 1193181091181420545, 'id_str': '1193181091181420545', 'indices': [64, 74]}, {'screen_name': 'HarshadeSilvaMP', 'name': 'Harsha de Silva', 'id': 1968865952, 'id_str': '1968865952', 'indices': [75, 91]}, {'screen_name': 'rajakarunahs', 'name': 'Harshana Rajakaruna', 'id': 1179984670798180354, 'id_str': '1179984670798180354', 'indices': [92, 105]}, {'screen_name': 'irajonline', 'name': 'IRAJ', 'id': 124982587, 'id_str': '124982587', 'indices': [106, 117]}, {'screen_name': 'amilaik', 'name': 'Dr. Amila Kankanamge', 'id': 69895355, 'id_str': '69895355', 'indices': [118, 126]}, {'screen_name': 'ChinaEmbSL', 'name': 'Chinese Embassy in Sri Lanka', 'id': 1240860947826311169, 'id_str': '1240860947826311169', 'indices': [127, 138]}], 'urls': []}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.28989893384654E+018,1.28989893384654E+018,1.17097090511744E+018,1.17097090511744E+018,duplicatesiri,1.17097090511744E+018,1.17097090511744E+018,,,,,False,0,0,2,0,1.28985635095301E+018,1.28985635095301E+018,False,False,si,,,,,,,,,,,,0,
167,9.51132631365648E+017,Wed Jan 10 16:44:25 +0000 2018,9.51132631365648E+017,9.51132631365648E+017,@indika27 අත් එකහු කරලා වැන්දේ නැද්ද,False,"[10, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'indika27', 'name': 'Amila Chathuranga', 'id': 150624162, 'id_str': '150624162', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.50990914574369E+017,9.50990914574369E+017,150624162,150624162,indika27,2533578847,2533578847,,,,,False,0,1,1,0,9.50990914574369E+017,9.50990914574369E+017,False,False,si,,,,,,,,,,,,0,
168,1.06344066529459E+018,Fri Nov 16 14:36:27 +0000 2018,1.06344066529459E+018,1.06344066529459E+018,@anuwa01 @Umezhh කැරියා ඌ ෆෝම් කරන්නෙම උන්ව. දැන් ටෝක් දෙනවා. ගොටුකොල පොන්නයා 🖕🏿,False,"[17, 80]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'anuwa01', 'name': 'P U S P E', 'id': 707102986049347584, 'id_str': '707102986049347584', 'indices': [0, 8]}, {'screen_name': 'umezhh', 'name': 'Umesh Manushka', 'id': 1155708978678001664, 'id_str': '1155708978678001664', 'indices': [9, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.06335646666338E+018,1.06335646666338E+018,7.07102986049348E+017,7.07102986049348E+017,anuwa01,166556379,166556379,,,,,False,0,2,1,0,1.06335646666338E+018,1.06335646666338E+018,False,False,si,,,,,,,,,,,,1,
169,1.27671009333399E+018,Sat Jun 27 02:53:01 +0000 2020,1.27671009333399E+018,1.27671009333399E+018,පොඩි කැරියා ග්‍රහලෝකකට යන්න කතාව.සාතන්ටත් පුකෙන් හිනා 😂,False,"[0, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,7.21058516958519E+017,7.21058516958519E+017,,,,,True,1,5,2,0,1.27671009333399E+018,1.27671009333399E+018,False,False,si,,,,,,,,1.27670962661707E+018,1.27670962661707E+018,"{'url': 'https://t.co/PZ90rHbKyD', 'expanded': 'https://twitter.com/justdehan/status/1276709626617069570', 'display': 'twitter.com/justdehan/stat…'}",,1,
170,1.06335646666338E+018,Fri Nov 16 09:01:52 +0000 2018,1.06335646666338E+018,1.06335646666338E+018,මෙන්න මෙයා 😂😂,False,"[0, 13]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,7.07102986049348E+017,7.07102986049348E+017,,,,,True,4,23,8,0,1.06335646666338E+018,1.06335646666338E+018,False,False,si,,,,,,,,1.06335593525755E+018,1.06335593525755E+018,"{'url': 'https://t.co/6DrxDYhj4F', 'expanded': 'https://twitter.com/irajonline/status/1063355935257546753', 'display': 'twitter.com/irajonline/sta…'}",,0,
172,1.29793588842964E+018,Mon Aug 24 16:36:44 +0000 2020,1.29793588842964E+018,1.29793588842964E+018,@AnuhasDunuwila මගෙ ට්වීට් එකක් QT කළේ ඇයි?,False,"[16, 43]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AnuhasDunuwila', 'name': 'Anuhas Chathuranga Dunuwila 🇱🇰', 'id': 1282498192228208643, 'id_str': '1282498192228208643', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.29793537117552E+018,1.29793537117552E+018,1.28249819222821E+018,1.28249819222821E+018,AnuhasDunuwila,1.04969233122436E+018,1.04969233122436E+018,,,,,False,0,2,2,0,1.29793537117552E+018,1.29793537117552E+018,False,False,si,,,,,,,,,,,,0,
173,1.09822823750578E+018,Wed Feb 20 14:29:50 +0000 2019,1.09822823750578E+018,1.09822823750578E+018,@mushi_lk @beetlelk අනෙප්පලයං මුස්පීකර් ! උඹ දන්න හේන් කවි 🙄,False,"[20, 60]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mushi_lk', 'name': 'Mushtaq Farook', 'id': 976734101595140098, 'id_str': '976734101595140098', 'indices': [0, 9]}, {'screen_name': 'beetlelk', 'name': 'බීතල', 'id': 7816622, 'id_str': '7816622', 'indices': [10, 19]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.09822486019338E+018,1.09822486019338E+018,9.7673410159514E+017,9.7673410159514E+017,mushi_lk,226791271,226791271,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,4,1,0,1.09820713363861E+018,1.09820713363861E+018,False,False,si,,,,,,,,,,,,0,
174,9.51133807033438E+017,Wed Jan 10 16:49:05 +0000 2018,9.51133807033438E+017,9.51133807033438E+017,"@WinDDeshikA කොහෙන්ද ඩෑලෙකක්  පහත්වෙලා නොදකින්..*කැරියා.. *හුත්තටත් වදිනවා මූසලයා කියලා බැනලා එලෙව්වලු නේ.. 
පෟ නේද?",False,"[13, 116]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.51132631365648E+017,9.51132631365648E+017,2533578847,2533578847,Wind_Desika,150624162,150624162,,,,,False,0,1,1,0,9.50990914574369E+017,9.50990914574369E+017,False,False,si,,,,,,,,,,,,1,
175,1.16675179324771E+018,Wed Aug 28 16:37:59 +0000 2019,1.16675179324771E+018,1.16675179324771E+018,@duliponline හූ... කැරියා හූඌඌඌ,False,"[13, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'duliponline', 'name': 'ආර්. බැද්දගේ', 'id': 799677397, 'id_str': '799677397', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.16674808900222E+018,1.16674808900222E+018,799677397,799677397,duliponline,1.10153745126745E+018,1.10153745126745E+018,,,,,False,0,4,1,0,1.16674808900222E+018,1.16674808900222E+018,False,False,si,,,,,,,,,,,,1,
176,1.2804479840234E+018,Tue Jul 07 10:26:03 +0000 2020,1.2804479840234E+018,1.2804479840234E+018,@DarshanaKande ටෝ කෙල්ලෝ ටෝක් කර කර අපිට බොරුව දානවා කැරියා,False,"[15, 59]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DarshanaKande', 'name': 'Darshana Kandamulla', 'id': 1135152101388980224, 'id_str': '1135152101388980224', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.28044769815244E+018,1.28044769815244E+018,1.13515210138898E+018,1.13515210138898E+018,DarshanaKande,1.01532341739277E+018,1.01532341739277E+018,,,,,False,0,0,1,0,1.28021018015254E+018,1.28021018015254E+018,False,False,si,,,,,,,,,,,,1,
177,1.19458411782599E+018,Wed Nov 13 11:53:42 +0000 2019,1.19458411782599E+018,1.19458411782599E+018,@BopeSM පයිය දෙන්නම් කටේ තියා ගනිනි ගොන් කැරියා,False,"[8, 47]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BopeSM', 'name': 'S U P U N 🇱🇰', 'id': 980446497685852160, 'id_str': '980446497685852160', 'indices': [0, 7]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.19416198368938E+018,1.19416198368938E+018,9.80446497685852E+017,9.80446497685852E+017,BopeSM,1.11020364369594E+018,1.11020364369594E+018,,,,,False,0,0,1,0,1.19416198368938E+018,1.19416198368938E+018,False,False,si,,,,,,,,,,,,1,
178,1.2225257057428E+018,Wed Jan 29 14:23:36 +0000 2020,1.2225257057428E+018,1.2225257057428E+018,දෙන්න හිතෙනවා කැරියගේ දත් ඇන්ද හැලෙන්න. 😑,False,"[0, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,166556379,166556379,,,,,False,0,24,4,1,1.2225257057428E+018,1.2225257057428E+018,False,False,si,,,,,,,,,,,,1,
180,1.25099886241377E+018,Fri Apr 17 04:05:45 +0000 2020,1.25099886241377E+018,1.25099886241377E+018,@JonasKOLLA දෙන්නෙ හෙල්මොට් එකෙන් ගල් කැරියා,False,"[12, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JonasKOLLA', 'name': 'සනා ➐', 'id': 858120680, 'id_str': '858120680', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.25099827738787E+018,1.25099827738787E+018,858120680,858120680,JonasKOLLA,130869408,130869408,,,,,False,0,0,1,0,1.25098962388022E+018,1.25098962388022E+018,False,False,si,,,,,,,,,,,,1,
181,1.13338962382732E+018,Tue May 28 15:08:38 +0000 2019,1.13338962382732E+018,1.13338962382732E+018,@DileepaMX උගෙ කොල්ලත් එකයි.කැරියා,False,"[11, 34]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.13332155573003E+018,1.13332155573003E+018,7.86144219429614E+017,7.86144219429614E+017,DileepaMV,1.12023605557852E+018,1.12023605557852E+018,,,,,False,0,2,0,0,1.13332155573003E+018,1.13332155573003E+018,False,False,si,,,,,,,,,,,,1,
182,1.15698104916499E+018,Thu Aug 01 17:32:32 +0000 2019,1.15698104916499E+018,1.15698104916499E+018,@Rasthiyaduwa ❤️❤️❤️ තෝ කැරියා කොහොමත් 🤭🤭,False,"[14, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Rasthiyaduwa', 'name': 'රස්තියාදුකාරයා', 'id': 166556379, 'id_str': '166556379', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.15696761980456E+018,1.15696761980456E+018,166556379,166556379,Rasthiyaduwa,9.05674137133134E+017,9.05674137133134E+017,,,,,False,0,0,0,0,1.15696690655899E+018,1.15696690655899E+018,False,False,si,,,,,,,,,,,,1,
183,1.23880841998269E+018,Sat Mar 14 12:45:17 +0000 2020,1.23880841998269E+018,1.23880841998269E+018,@LakshanPramody @Chandu_original අඩෝ චන්දු අැත්තද 😲,False,"[33, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LakshanPramody', 'name': 'Lakshan 🇱🇰', 'id': 862693278356865025, 'id_str': '862693278356865025', 'indices': [0, 15]}, {'screen_name': 'Chandu_original', 'name': '🅒🅗🅐🅝🅓🅤ᵅ💫', 'id': 1181169304877879297, 'id_str': '1181169304877879297', 'indices': [16, 32]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.23880794876104E+018,1.23880794876104E+018,8.62693278356865E+017,8.62693278356865E+017,LakshanPramody,3033137011,3033137011,,,,,False,0,2,2,0,1.23880794876104E+018,1.23880794876104E+018,False,False,si,,,,,,,,,,,,0,
184,1.12526810286053E+018,Mon May 06 05:16:36 +0000 2019,1.12526810286053E+018,1.12526810286053E+018,"@ExcuzeMiReturn @MaheshNegombo @DulithK බන්දුලයා නම් කැරියා වෙන්න අැති, පව් යකෝ හොද ගෑණියෙක්",False,"[40, 92]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ExcuzeMiReturn', 'name': 'Oliver', 'id': 1250770597933547521, 'id_str': '1250770597933547521', 'indices': [0, 15]}, {'screen_name': 'MaheshNegombo', 'name': 'Mahesh Madusanka', 'id': 189878124, 'id_str': '189878124', 'indices': [16, 30]}, {'screen_name': 'DulithK', 'name': 'Dulith Kasun (DK)', 'id': 55178704, 'id_str': '55178704', 'indices': [31, 39]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.12526784847195E+018,1.12526784847195E+018,4867064842,4867064842,ExcuzeMiii,158389439,158389439,,,,,False,0,2,0,0,1.12512283749938E+018,1.12512283749938E+018,False,False,si,,,,,,,,,,,,1,
185,1.23762387268751E+018,Wed Mar 11 06:18:19 +0000 2020,1.23762387268751E+018,1.23762387268751E+018,"@Wasanth53468261 @GotabayaR @PresRajapaksa @anuradisanayake අඩෝ වසන්ත ගොං වස්සෝ 
තෝ ඔය කොල්ලාව මරං කලා ආතල් ගන්නද හුත්තෝ බලං ඉන්නේ ? කැරියා

තොගේ බයි කැහිල්ලටද fake news පතුරුවන්නේ ? අවජාතක හැත්ත",False,"[60, 195]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Wasanth53468261', 'name': 'Wasantha Perera', 'id': 1168509537831325696, 'id_str': '1168509537831325696', 'indices': [0, 16]}, {'screen_name': 'GotabayaR', 'name': 'Gotabaya Rajapaksa', 'id': 3191855185, 'id_str': '3191855185', 'indices': [17, 27]}, {'screen_name': 'PresRajapaksa', 'name': 'Mahinda Rajapaksa', 'id': 1003757702, 'id_str': '1003757702', 'indices': [28, 42]}, {'screen_name': 'anuradisanayake', 'name': 'Anura Kumara Dissanayake', 'id': 2549159352, 'id_str': '2549159352', 'indices': [43, 59]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.23745018574533E+018,1.23745018574533E+018,1.16850953783133E+018,1.16850953783133E+018,Wasanth53468261,1.13485094953136E+018,1.13485094953136E+018,,,,,False,0,2,0,0,1.23745018574533E+018,1.23745018574533E+018,False,False,si,,,,,,,,,,,,1,
186,1.24107418686242E+018,Fri Mar 20 18:48:38 +0000 2020,1.24107418686242E+018,1.24107418686242E+018,"“ලංකාවට කොරෝනා බෝකලේ චීනුන් ලෝකයට කොරෝනා ගෙනාවෙද චීනුන්.ඉතාලියේ අපට බනින්න එපා.නිරෝධායන කදවුරේ සිට ඇඟිල්ල උස්සා අනතුරු අගවයි
ලංකාවෙ කවුරුවත් උබලාට බැන්නේ නෑ මව් රටට එන්න එපා කියලා , 
බැන්නේ නිරෝදනය නොවී airport  එකේ පිස්සු කෙලපු නිසා , 
ඒත් ඇත්ත උබලා තමයි ලකාවට corona  ගෙනාවේ https://t.co/a4Qer6CDwb",False,"[0, 276]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1241074119585775622, 'id_str': '1241074119585775622', 'indices': [277, 300], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1241074119585775622/pu/img/1lbptiiDhoj5hqYc.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1241074119585775622/pu/img/1lbptiiDhoj5hqYc.jpg', 'url': 'https://t.co/a4Qer6CDwb', 'display_url': 'pic.twitter.com/a4Qer6CDwb', 'expanded_url': 'https://twitter.com/ranjanieguruge/status/1241074186862419968/video/1', 'type': 'photo', 'original_info': {'width': 144, 'height': 224}, 'sizes': {'medium': {'w': 144, 'h': 224, 'resize': 'fit'}, 'small': {'w': 144, 'h': 224, 'resize': 'fit'}, 'large': {'w': 144, 'h': 224, 'resize': 'fit'}, 'thumb': {'w': 144, 'h': 144, 'resize': 'crop'}}, 'features': {}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2683641581,2683641581,,,,,False,33,268,70,34,1.24107418686242E+018,1.24107418686242E+018,False,False,si,,"{'media': [{'id': 1241074119585775622, 'id_str': '1241074119585775622', 'indices': [277, 300], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1241074119585775622/pu/img/1lbptiiDhoj5hqYc.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1241074119585775622/pu/img/1lbptiiDhoj5hqYc.jpg', 'url': 'https://t.co/a4Qer6CDwb', 'display_url': 'pic.twitter.com/a4Qer6CDwb', 'expanded_url': 'https://twitter.com/ranjanieguruge/status/1241074186862419968/video/1', 'type': 'video', 'original_info': {'width': 144, 'height': 224}, 'sizes': {'medium': {'w': 144, 'h': 224, 'resize': 'fit'}, 'small': {'w': 144, 'h': 224, 'resize': 'fit'}, 'large': {'w': 144, 'h': 224, 'resize': 'fit'}, 'thumb': {'w': 144, 'h': 144, 'resize': 'crop'}}, 'video_info': {'aspect_ratio': [9, 14], 'duration_millis': 34133, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1241074119585775622/pu/pl/ZamnRxVdrc2Wmz4O.m3u8?tag=10'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1241074119585775622/pu/vid/144x224/LWZpR0Yr_JqbLgpc.mp4?tag=10'}]}, 'features': {}, 'media_key': '7_1241074119585775622', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '5582'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}",False,True,,,"{'id': 1241074186862419968, 'id_str': '1241074186862419968'}",,,,,0,
