,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,card,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread
1252213605732319232,Mon Apr 20 12:32:43 +0000 2020,1252213605732319232,1252213605732319232,@Dew_Rajapaksha ඇස් දෙක දිහා බලන්න එපා වසී වෙයි 😂😂😂💔,False,"[16, 52]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dew_Rajapaksha', 'name': 'මල් කුමාරි... 🌼😌❤️', 'id': 1138802478500024320, 'id_str': '1138802478500024320', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2522121640871567e+18,1252212164087156737,1.1388024785000243e+18,1138802478500024320,Dew_Rajapaksha,1119932647252226048,1119932647252226048,,,,,False,0,1,2,0,1252149234117345280,1252149234117345280,False,False,si,,,,,,,,,
716853695674249216,Mon Apr 04 05:03:34 +0000 2016,716853695674249216,716853695674249216,"මීට අවුරුදු දෙකකට කලින් අද වගේ දවසක තමයි මම EX වේසිත් එක්ක ඉස්සෙල්ලම කතා කලේ :-/
#Ihateluvstories",False,"[0, 97]","{'hashtags': [{'text': 'Ihateluvstories', 'indices': [81, 97]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3039528728,3039528728,,,,,False,0,7,2,0,716853695674249216,716853695674249216,False,False,si,,,,,,,,,
1086536743002619906,Sat Jan 19 08:12:01 +0000 2019,1086536743002619906,1086536743002619906,@_ArEreP_NeEvArT වේසි,False,"[17, 21]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0865366568432681e+18,1086536656843268096,8.72998596936962e+17,872998596936962050,arerep_neevart,3334390273,3334390273,,,,,False,0,1,1,0,1086533362448134144,1086533362448134144,False,False,si,,,,,,,,,
943357729573343232,Wed Dec 20 05:49:44 +0000 2017,943357729573343232,943357729573343232,@PoDiyaa @Umezhh ඔව් පකයා,False,"[17, 25]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'umezhh', 'name': 'Umesh Manushka', 'id': 1155708978678001664, 'id_str': '1155708978678001664', 'indices': [9, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,4632654077,4632654077,,,,,False,0,0,1,0,943312388010504194,943312388010504194,False,False,si,,,,,,,,,
1119902580719722496,Sun Apr 21 09:55:56 +0000 2019,1119902580719722496,1119902580719722496,කව්ද යකෝ මේ වෙලාවේ අපේ ගෙවල් පැත්තේ රතිඤ්ඤා පත්තු කරන් වේසි???,False,"[0, 62]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,194504364,194504364,,,,,False,0,16,2,2,1119902580719722496,1119902580719722496,False,False,si,,,,,,,,,
1332009774594998273,Thu Nov 26 17:14:12 +0000 2020,1332009774594998273,1332009774594998273,මම ට්විටර් එන්නෙ කුනුහරුප  කියන්න.. ☹️,False,"[0, 38]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1082528961123340288,1082528961123340288,,,,,False,0,130,48,3,1332009774594998273,1332009774594998273,False,False,si,,,,,,,,,
1157209473779298309,Fri Aug 02 08:40:13 +0000 2019,1157209473779298309,1157209473779298309,@gajaman_nona කාපන් ගූ හිඟන වේසි,False,"[14, 32]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gajaman_nona', 'name': 'ගජමන් නෝනා', 'id': 70704329, 'id_str': '70704329', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.156801941847937e+18,1156801941847937024,70704329.0,70704329,gajaman_nona,1157199065139933184,1157199065139933184,,,,,False,0,0,0,0,1156801941847937024,1156801941847937024,False,False,si,,,,,,,,,
1232133237406871553,Tue Feb 25 02:40:30 +0000 2020,1232133237406871553,1232133237406871553,@nam3chang3d @daughterislife ඒක මචං එක එක ලව් ස්ටෝරි අනුව වෙනස් වෙනවා ඔන්න උබේ එකෙ කෙල්ල අපි මේක නවත්තමු කියලා හේතු දීලා ගියා නන් එතන අනේ මේකී මෙහෙම හරි කිවිවානෙ කියන්න පුළුවන් 🌚💔,False,"[29, 179]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nam3chang3d', 'name': '\U0001f971 කුම් බක රන \U0001f971', 'id': 2991695292, 'id_str': '2991695292', 'indices': [0, 12]}, {'screen_name': 'daughterislife', 'name': 'මාෂි 🎀🇱🇰', 'id': 2380919498, 'id_str': '2380919498', 'indices': [13, 28]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.232132807595561e+18,1232132807595560960,2991695292.0,2991695292,nam3chang3d,905465413919686656,905465413919686656,,,,,False,0,1,1,0,1232131119249854464,1232131119249854464,False,False,si,,,,,,,,,
1167880338401443840,Sat Aug 31 19:22:25 +0000 2019,1167880338401443840,1167880338401443840,"ට්විටර් එකේ සමහර උන් පියුමි හංසමාලි කකුලක් පෙන්නුවම
.
.
පට්ට වේසි. ගොන් බඩුව. අම්මා කෙනෙක් නේද ×ත්තියේ....Blah blah blah

උන්ම තව කවුරු හරි මේකේ බිස්නස් කරන්න ආපු එකක් කකුල පෙන්නුවම
.
.
වාව් අක්කි. නයිස්. ගෝජස්. කාන්ට් සේ යු ආ මැරීඩ්, සෝ සෙක්සි 

නෙදකින් ජංගිවාටි පොන්නයෝ",False,"[0, 271]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,199129412,199129412,,,,,False,44,257,27,8,1167880338401443840,1167880338401443840,False,False,si,,,,,,,,,
1050019329360650240,Wed Oct 10 13:44:51 +0000 2018,1050019329360650240,1050019329360650240,අර කොටි වේසි එක්ක හුරතල් වෙන්නේ කොහොමද නැත්නම්/.... https://t.co/rn1XXsmU0O,False,"[0, 75]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rn1XXsmU0O', 'expanded_url': 'https://www.facebook.com/janitha.gihan.weerathunga/posts/1775032152624030', 'display_url': 'facebook.com/janitha.gihan.…', 'indices': [52, 75]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,486627044,486627044,,,,,False,0,0,0,0,1050019329360650240,1050019329360650240,False,False,si,,False,True,,,,,,
499200111688171520,Tue Aug 12 14:25:55 +0000 2014,499200111688171520,499200111688171520,@thanuj95 @DylanKalpa @hasithakalindu @ChanuOZN  that name is awesome.  පදුරු වේසි,False,"[0, 82]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thanuj95', 'name': 'Darshan thanuj', 'id': 2645899110, 'id_str': '2645899110', 'indices': [0, 9]}, {'screen_name': 'hasithakalindu', 'name': 'Hasitha Ranasinghe', 'id': 236069935, 'id_str': '236069935', 'indices': [22, 37]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,2645899110.0,2645899110,thanuj95,1416054230,1416054230,,,,,False,0,1,1,0,499200111688171520,499200111688171520,False,False,en,,,,,,,,,
1159120049002729473,Wed Aug 07 15:12:09 +0000 2019,1159120049002729473,1159120049002729473,"අතීතෙට යන්න යන්න පේන්න ගන්නෙත් අශිෂ්ඨකම්..අර කියන 2500 මෙව්ව එක එදා තිබිලත් නෑ...
වේසි කිව්වම ජුවල් යන එකීලා එකාල ඉන්නේ දැන්නේ..එදා මාධ්‍ය භාවිතය තුලත් වේසී අවුලක් නෑ... https://t.co/gR1NiaHHJB",False,"[0, 193]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gR1NiaHHJB', 'expanded_url': 'https://www.facebook.com/subhash.weerathunga/posts/2303608593021868', 'display_url': 'facebook.com/subhash.weerat…', 'indices': [170, 193]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,617165710,617165710,,,,,False,0,0,0,0,1159120049002729473,1159120049002729473,False,False,si,,False,True,,,,,,
1277849312660054019,Tue Jun 30 06:19:52 +0000 2020,1277849312660054019,1277849312660054019,"කැතයි කියලා මැරෙන්න බෑ😂😂සිංදු කියන්න අපිට පුලුවන් කවුද වොයිස් ටීන්ස් ලා😒
අයි නොමිනෙට් @nimani99  @Chandu_original  @DarshanaKande  @ItsmeSuppa  @Its_Me_S_Soori  @imbebaa @PraveenNadeera  @nipuna__d @unknown_lankan ... අනිත් අයත් නොමිනෙට් ඔක්කෝම😌 https://t.co/JbXiVgrYVv",False,"[0, 245]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Chandu_original', 'name': '🅒🅗🅐🅝🅓🅤ᵅ💫', 'id': 1181169304877879297, 'id_str': '1181169304877879297', 'indices': [97, 113]}, {'screen_name': 'DarshanaKande', 'name': 'Darshana Kandamulla', 'id': 1135152101388980224, 'id_str': '1135152101388980224', 'indices': [115, 129]}, {'screen_name': 'ItsmeSuppa', 'name': 'The Notch', 'id': 3797363534, 'id_str': '3797363534', 'indices': [131, 142]}, {'screen_name': 'Its_Me_S_Soori', 'name': 'ֆɦǟռ....✍️(..Hҽʅʅσ Pҽҽρʂ..🙋) 🇱🇰', 'id': 1196374198408450048, 'id_str': '1196374198408450048', 'indices': [144, 159]}, {'screen_name': 'PraveenNadeera', 'name': 'Praveen', 'id': 2282475079, 'id_str': '2282475079', 'indices': [170, 185]}, {'screen_name': 'nipuna__d', 'name': 'සැන්ඩි 🍀🦇🇱🇰', 'id': 247162345, 'id_str': '247162345', 'indices': [187, 197]}, {'screen_name': 'unknown_lankan', 'name': 'ගොන් ගහ 🐸', 'id': 3591912206, 'id_str': '3591912206', 'indices': [198, 213]}], 'urls': [], 'media': [{'id': 1277849268695384067, 'id_str': '1277849268695384067', 'indices': [246, 269], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1277849268695384067/pu/img/M54v43dpwdIUKbsF.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1277849268695384067/pu/img/M54v43dpwdIUKbsF.jpg', 'url': 'https://t.co/JbXiVgrYVv', 'display_url': 'pic.twitter.com/JbXiVgrYVv', 'expanded_url': 'https://twitter.com/_Ranindu_/status/1277849312660054019/video/1', 'type': 'photo', 'original_info': {'width': 352, 'height': 640}, 'sizes': {'large': {'w': 352, 'h': 640, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 352, 'h': 640, 'resize': 'fit'}, 'medium': {'w': 352, 'h': 640, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1015323417392771072,1015323417392771072,,,,,False,3,27,5,0,1277849312660054019,1277849312660054019,False,False,si,,False,True,,"{'media': [{'id': 1277849268695384067, 'id_str': '1277849268695384067', 'indices': [246, 269], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1277849268695384067/pu/img/M54v43dpwdIUKbsF.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1277849268695384067/pu/img/M54v43dpwdIUKbsF.jpg', 'url': 'https://t.co/JbXiVgrYVv', 'display_url': 'pic.twitter.com/JbXiVgrYVv', 'expanded_url': 'https://twitter.com/_Ranindu_/status/1277849312660054019/video/1', 'type': 'video', 'original_info': {'width': 352, 'height': 640}, 'sizes': {'large': {'w': 352, 'h': 640, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 352, 'h': 640, 'resize': 'fit'}, 'medium': {'w': 352, 'h': 640, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [11, 20], 'duration_millis': 19526, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1277849268695384067/pu/pl/htfgfU83u6hFcLpT.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1277849268695384067/pu/vid/352x640/eq3CBcaVV_FDCQc7.mp4?tag=10'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1277849268695384067/pu/vid/320x580/N0eDxGB1ExTbr3mn.mp4?tag=10'}]}, 'features': {}, 'media_key': '7_1277849268695384067', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '136'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}",,,,
1203573241593380864,Sun Dec 08 07:13:16 +0000 2019,1203573241593380864,1203573241593380864,විරෝධතාකරුවන්ට බෙල්ල කපන ඉරියව් පෙන්වන එක තානාපති නිලධාරියකුට හොද නැති බව කියන්න ඹ්න නේද? මේ වගේ දෙයක් ලංකාවෙදි කරත් ලොකු අවුලක් වෙනව නේද?,False,"[0, 138]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,27633152,27633152,,,,,True,4,79,23,2,1203573241593380864,1203573241593380864,False,False,si,,,,,,1.203258781368488e+18,1203258781368487938,"{'url': 'https://t.co/gN1BJ1NjTt', 'expanded': 'https://twitter.com/milindarj/status/1203258781368487938', 'display': 'twitter.com/milindarj/stat…'}",
1190875448122544128,Sun Nov 03 06:16:46 +0000 2019,1190875448122544128,1190875448122544128,@SandeeraR පිටකොටුවෙ මාලු වේසි ඉන්නෙ ඔයාගෙ ගෙදර. 😂,False,"[11, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SandeeraR', 'name': 'Sandeera Rasika', 'id': 1190870460537327616, 'id_str': '1190870460537327616', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1908721129295053e+18,1190872112929505280,1.1908704605373276e+18,1190870460537327616,SandeeraR,2892489762,2892489762,,,,,False,0,0,0,0,1190493180187357184,1190493180187357184,False,False,si,,,,,,,,,
1054428908630638592,Mon Oct 22 17:46:56 +0000 2018,1054428908630638592,1054428908630638592,"තියටර් එක ඇතුලෙ ඔපරේශන් එකක් කරපු පොඩි ළමයෙක්ට සිහිය එනවා..

පොඩි එකා සිහිය ආපු ගමන් ඇහුවෙ කෝ ආච්චි කියල.. මොකද එයා ආවෙ ආච්චි එක්ක..

එතන හිටපු නර්ස් වේසි ඇහුව ""ඇයි අම්ම විකුනලද?"" කියලා..

-කරාපිටිය ඉස්පිරිතාලෙ කාලකන්නි වසංගත ගෑනියෙක්-",False,"[0, 235]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1319729186,1319729186,,,,,False,7,88,8,0,1054428908630638592,1054428908630638592,False,False,si,,,,,,,,,
1094835718868725760,Mon Feb 11 05:49:11 +0000 2019,1094835718868725760,1094835718868725760,"බොරු කියන්න ඕනෙ නැ. මෙහෙ කෙල්ලො 100 ක් ගත්තොත් 98කගමෙ බෑග්වල
කොන්ඩම් තියනව. අපි වැඩ කරන තැන්වල විහිලුවට වගේ කෙල්ලන්ගෙම් ඇහැව්වම මේ වෙනකං කෙල්ලො ඔව් තියනව කියල තියනවා

ඇයි බන් එහෙම ලංකාවෙ කොපු නැතුව කරල ලමයෙක් හම්බුනාම
එතනත් කෙල්ල වේසි වෙනව කොපු අරං ගියාමත් වේසි වෙනව. අනේ මන්ද",False,"[0, 276]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,189878124,189878124,,,"{'id': 'f7c22e0cf7b3af2b', 'url': 'https://api.twitter.com/1.1/geo/id/f7c22e0cf7b3af2b.json', 'place_type': 'city', 'name': 'Shibuya-ku', 'full_name': 'Shibuya-ku, Tokyo', 'country_code': 'JP', 'country': 'Japan', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[139.661368, 35.641564], [139.723884, 35.641564], [139.723884, 35.692138], [139.661368, 35.692138]]]}, 'attributes': {}}",,True,8,58,4,1,1094835718868725760,1094835718868725760,False,False,si,,,,,,1.0947924542370898e+18,1094792454237089792,"{'url': 'https://t.co/10EVPTHvq5', 'expanded': 'https://twitter.com/KSSKsam/status/1094792454237089792', 'display': 'twitter.com/KSSKsam/status…'}",
