,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,extended_entities
1201730921084227584,Tue Dec 03 05:12:33 +0000 2019,1201730921084227584,1201730921084227584,පරාජයෙන් චන්ද‍්‍රිකා කලකිරේ.. සියලු දේපල විකුණා රටින් පිටවේ.. https://t.co/jYsUlxPqJR https://t.co/puvh4H36gY,False,"[0, 85]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jYsUlxPqJR', 'expanded_url': 'https://lankacnews.com/%e0%b6%b4%e0%b6%bb%e0%b7%8f%e0%b6%a2%e0%b6%ba%e0%b7%99%e0%b6%b1%e0%b7%8a-%e0%b6%a0%e0%b6%b1%e0%b7%8a%e0%b6%af%e2%80%8d%e0%b7%8a%e2%80%8d%e0%b6%bb%e0%b7%92%e0%b6%9a%e0%b7%8f-%e0%b6%9a%e0%b6%bd%e0%b6%9a/?utm_source=dlvr.it&utm_medium=twitter', 'display_url': 'lankacnews.com/%e0%b6%b4%e0%b…', 'indices': [62, 85]}], 'media': [{'id': 1201730919653969920, 'id_str': '1201730919653969920', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/EK1n54WUEAAaf6-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EK1n54WUEAAaf6-.jpg', 'url': 'https://t.co/puvh4H36gY', 'display_url': 'pic.twitter.com/puvh4H36gY', 'expanded_url': 'https://twitter.com/lankacnews/status/1201730921084227584/photo/1', 'type': 'photo', 'original_info': {'width': 687, 'height': 386, 'focus_rects': [{'x': 0, 'y': 0, 'h': 385, 'w': 687}, {'x': 301, 'y': 0, 'h': 386, 'w': 386}, {'x': 328, 'y': 0, 'h': 386, 'w': 339}, {'x': 401, 'y': 0, 'h': 386, 'w': 193}, {'x': 0, 'y': 0, 'h': 386, 'w': 687}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 687, 'h': 386, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'large': {'w': 687, 'h': 386, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 473, 'y': 62, 'h': 58, 'w': 58}, {'x': 253, 'y': 51, 'h': 150, 'w': 150}]}, 'small': {'faces': [{'x': 468, 'y': 61, 'h': 57, 'w': 57}, {'x': 250, 'y': 50, 'h': 148, 'w': 148}]}, 'large': {'faces': [{'x': 473, 'y': 62, 'h': 58, 'w': 58}, {'x': 253, 'y': 51, 'h': 150, 'w': 150}]}, 'orig': {'faces': [{'x': 473, 'y': 62, 'h': 58, 'w': 58}, {'x': 253, 'y': 51, 'h': 150, 'w': 150}]}}}]}","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,230640891,230640891,,,,,False,1,13,3,1,1201730921084227584,1201730921084227584,False,False,si,,False,True,,,,,"{'media': [{'id': 1201730919653969920, 'id_str': '1201730919653969920', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/EK1n54WUEAAaf6-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EK1n54WUEAAaf6-.jpg', 'url': 'https://t.co/puvh4H36gY', 'display_url': 'pic.twitter.com/puvh4H36gY', 'expanded_url': 'https://twitter.com/lankacnews/status/1201730921084227584/photo/1', 'type': 'photo', 'original_info': {'width': 687, 'height': 386, 'focus_rects': [{'x': 0, 'y': 0, 'h': 385, 'w': 687}, {'x': 301, 'y': 0, 'h': 386, 'w': 386}, {'x': 328, 'y': 0, 'h': 386, 'w': 339}, {'x': 401, 'y': 0, 'h': 386, 'w': 193}, {'x': 0, 'y': 0, 'h': 386, 'w': 687}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 687, 'h': 386, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'large': {'w': 687, 'h': 386, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 473, 'y': 62, 'h': 58, 'w': 58}, {'x': 253, 'y': 51, 'h': 150, 'w': 150}]}, 'small': {'faces': [{'x': 468, 'y': 61, 'h': 57, 'w': 57}, {'x': 250, 'y': 50, 'h': 148, 'w': 148}]}, 'large': {'faces': [{'x': 473, 'y': 62, 'h': 58, 'w': 58}, {'x': 253, 'y': 51, 'h': 150, 'w': 150}]}, 'orig': {'faces': [{'x': 473, 'y': 62, 'h': 58, 'w': 58}, {'x': 253, 'y': 51, 'h': 150, 'w': 150}]}}, 'media_key': '3_1201730919653969920', 'ext_media_color': {'palette': [{'rgb': {'red': 66, 'green': 64, 'blue': 66}, 'percentage': 44.15}, {'rgb': {'red': 215, 'green': 188, 'blue': 164}, 'percentage': 16.85}, {'rgb': {'red': 106, 'green': 52, 'blue': 66}, 'percentage': 8.63}, {'rgb': {'red': 178, 'green': 208, 'blue': 201}, 'percentage': 6.16}, {'rgb': {'red': 108, 'green': 81, 'blue': 117}, 'percentage': 5.9}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}"
1341065853941399558,Mon Dec 21 16:59:50 +0000 2020,1341065853941399558,1341065853941399558,@TharinduJayat එක පාරයි හිටියෙ කෙල්ලෙක්ට බැල්ලි කියලා 😂,False,"[15, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3410122902004244e+18,1341012290200424450,1.2846559084132557e+18,1284655908413255680,tikiya__,1331632445666459648,1331632445666459648,,,,,False,0,1,1,0,1341012290200424450,1341012290200424450,False,False,si,,,,,,,,
945653990376787970,Tue Dec 26 13:54:15 +0000 2017,945653990376787970,945653990376787970,"වල් බැල්ලි ගහනවා තොට වැලි @that_pixiegirl

omg I can't. Not to you Shesha 😂🔫 🤦 https://t.co/DRWrYtSgEg",False,"[0, 78]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DRWrYtSgEg', 'expanded_url': 'https://twitter.com/AmIsoSweet/status/945640091669499907', 'display_url': 'twitter.com/AmIsoSweet/sta…', 'indices': [79, 102]}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,10491592,10491592,,,,,True,0,0,0,0,945653990376787970,945653990376787970,False,False,und,,False,True,9.456400916694999e+17,945640091669499907,"{'url': 'https://t.co/DRWrYtSgEg', 'expanded': 'https://twitter.com/AmIsoSweet/status/945640091669499907', 'display': 'twitter.com/AmIsoSweet/sta…'}",,
819767246071414784,Fri Jan 13 04:45:16 +0000 2017,819767246071414784,819767246071414784,@vishiru did you just called me බැල්ලි?😑😑😑😑😑 @Chooty_Nangi,False,"[9, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'vishiru', 'name': 'V I S H W A 🇱🇰', 'id': 186032870, 'id_str': '186032870', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.197664638126817e+17,819766463812681728,186032870.0,186032870,vishiru,343755137,343755137,,,,,False,0,3,1,0,819532321535574017,819532321535574017,False,False,en,,,,,,,,
684647462892630016,Wed Jan 06 08:07:29 +0000 2016,684647462892630016,684647462892630016,Happy birthday mage kelleee!!! 😘😘😘😘😘😘😘 බැල්ලි ට දැන් අවුරුදු 2යි 😁😁😁😁 https://t.co/GkTVkV1Xvz,False,"[0, 93]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GkTVkV1Xvz', 'expanded_url': 'https://www.instagram.com/p/BALhW_OMX-ewkChfbmDC4O4xT9jj__XtgRlRnw0/', 'display_url': 'instagram.com/p/BALhW_OMX-ew…', 'indices': [70, 93]}]}","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,2801973486,2801973486,,,,,False,0,0,0,0,684647462892630016,684647462892630016,False,False,und,,False,True,,,,,
1201794422326923264,Tue Dec 03 09:24:53 +0000 2019,1201794422326923264,1201794422326923264,"පූසා=Pet=සුරතලා=බල්ලා=බැල්ලි=ඩොගි=සෙස්=69=අරක්කු=බාර්=ක්ලබ්=gay pub=කොල්ලෝකාරයා

අවසාන ප්‍රතිඵලය

පූසා=Gay 😌

පූසන්ගේ ඩීපියට හේතුව 

#සහන්ලොජි",False,"[0, 142]","{'hashtags': [{'text': 'සහන්ලොජි', 'indices': [133, 142]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1117021610618310656,1117021610618310656,,,,,False,0,20,1,0,1201794422326923264,1201794422326923264,False,False,si,,,,,,,,
1283699015394095105,Thu Jul 16 09:44:29 +0000 2020,1283699015394095105,1283699015394095105,"එව්වනම් මතක් කරන්න එපා.. 
අපේ ගෙදර තනිකරම මළගෙයක් උනා එදා!",False,"[0, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,189878124,189878124,,,,,True,0,9,1,0,1283699015394095105,1283699015394095105,False,False,si,,,,1.2836041791607112e+18,1283604179160711168,"{'url': 'https://t.co/YbB4ihCkLl', 'expanded': 'https://twitter.com/itzJambole/status/1283604179160711168', 'display': 'twitter.com/itzJambole/sta…'}",,
1229731320273756161,Tue Feb 18 11:36:08 +0000 2020,1229731320273756161,1229731320273756161,"@RTSuppa හැබැයි මූ බැල්ලි, මොනා වුනත් වචනේ අවුල් නිසා ""බල්ලා"" කියලම කිව්වා😂",False,"[9, 75]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RTSuppa', 'name': 'Supun Rajapakshe', 'id': 1243398463791828997, 'id_str': '1243398463791828997', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2297293138193695e+18,1229729313819369474,1.19637419840845e+18,1196374198408450048,Its_Me_S_Soori,1196374198408450048,1196374198408450048,,,,,False,0,2,0,0,1229723253117267968,1229723253117267968,False,False,si,,,,,,,,
1270263844573675520,Tue Jun 09 07:57:55 +0000 2020,1270263844573675520,1270263844573675520,"කොන්ඩ නම් මොනාද බ්‍රදර්. කොන්ඩ ගහක්නැතුව ගෙදර ගියොත් අහනවා ""කවුද ඒ තට්ට බැල්ලි"" කියලා",False,"[0, 85]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1240028084302008320,1240028084302008320,,,,,True,0,1,0,0,1270263844573675520,1270263844573675520,False,False,si,,,,1.2702394454263972e+18,1270239445426397186,"{'url': 'https://t.co/Lqr5QhAeQ8', 'expanded': 'https://twitter.com/mshamaal/status/1270239445426397186', 'display': 'twitter.com/mshamaal/statu…'}",,
1167050868966838272,Thu Aug 29 12:26:24 +0000 2019,1167050868966838272,1167050868966838272,@SalinaLakshan නෙදකින් හු#@%ගෙ බැල්ලි,False,"[15, 37]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SalinaLakshan', 'name': 'Salina Lakshan 🇱🇰', 'id': 1119982185426059265, 'id_str': '1119982185426059265', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1669222975396168e+18,1166922297539616768,1.1199821854260593e+18,1119982185426059265,SalinaLakshan,2925554527,2925554527,,,,,False,0,1,0,0,1166761113024978951,1166761113024978951,False,False,si,,,,,,,,
1070937886688796673,Fri Dec 07 07:07:43 +0000 2018,1070937886688796673,1070937886688796673,බැල්ලි.. 😒,False,"[0, 10]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,1162250540,1162250540,,,,,False,0,0,0,0,1070937886688796673,1070937886688796673,False,False,si,,,,,,,,
1274770280372563971,Sun Jun 21 18:24:53 +0000 2020,1274770280372563971,1274770280372563971,"ගෙදර බල්ලා කාලයක් තිස්සේ එක බැල්ලියෙක් එක්ක සෙට් වෙලා ඉන්නේ.. 
හීට් එක ආව කාලෙට උන්න ගමන් බැල්ලි එක්ක ගෙදර එනවා. ඇවිත් අපේ එකාගේ කෑම එක බැල්ලි කනකන් බලන් ඉඳලා අම්මා ආයේ දාන එක අපේ එකා කාලා දෙන්නම දුවනවා.. 
යකඩෝ බල්ලොත් පතාගෙන ඇවිත් වගේ.. 😂😂
#බලුකෙළි",False,"[0, 249]","{'hashtags': [{'text': 'බලුකෙළි', 'indices': [241, 249]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1126939962018914304,1126939962018914304,,,,,False,0,6,0,0,1274770280372563971,1274770280372563971,False,False,si,,,,,,,,
1342327335542931457,Fri Dec 25 04:32:30 +0000 2020,1342327335542931457,1342327335542931457,@thegallerybitch අනුකරණය කල හැක සම කල නොහැක 🙏🙏💔💔😂😂,False,"[17, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thegallerybitch', 'name': 'Dingiri has exams till April', 'id': 1273180031024607242, 'id_str': '1273180031024607242', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3423265529360794e+18,1342326552936079360,1.2731800310246072e+18,1273180031024607242,thegallerybitch,396507162,396507162,,,,,False,0,1,1,0,1342325603261771778,1342325603261771778,False,False,si,,,,,,,,
732608492368842752,Tue May 17 16:27:30 +0000 2016,732608492368842752,732608492368842752,චන්ද්‍රිකා  යුද්ධයෙන් 75% ඉවර  කළ අයුරු .. 3:) 3:) 3:) (බැල්ලි ) https://t.co/dqQU2aDBPv,False,"[0, 88]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/dqQU2aDBPv', 'expanded_url': 'http://fb.me/8choQzbAE', 'display_url': 'fb.me/8choQzbAE', 'indices': [65, 88]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,755381592,755381592,,,,,False,0,0,0,0,732608492368842752,732608492368842752,False,False,si,,False,True,,,,,
978607865245057025,Tue Mar 27 12:21:11 +0000 2018,978607865245057025,978607865245057025,@achiralk @AmashaniHerath පලයන් යන්න බැල්ලි 😒,False,"[26, 45]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'achiralk', 'name': 'Achira Liyanage', 'id': 117391768, 'id_str': '117391768', 'indices': [0, 9]}, {'screen_name': 'AmashaniHerath', 'name': 'Amashani Herath 🇱🇰', 'id': 889012795907244032, 'id_str': '889012795907244032', 'indices': [10, 25]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.785823647030067e+17,978582364703006720,117391768.0,117391768,achiralk,2606933641,2606933641,,,,,False,0,3,0,1,978580550033133569,978580550033133569,False,False,si,,,,,,,,
1138057997941297154,Mon Jun 10 12:19:05 +0000 2019,1138057997941297154,1138057997941297154,@Sampath288 මෙ බැල්ලි එලවන්න ඕන,False,"[12, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sampath288', 'name': 'Sampath Rajakaruna', 'id': 796500815846473728, 'id_str': '796500815846473728', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1380409910493716e+18,1138040991049371649,7.965008158464737e+17,796500815846473728,Sampath288,1121794235168985090,1121794235168985090,,,,,False,0,1,0,0,1138040991049371649,1138040991049371649,False,False,si,,,,,,,,
1283019132393402370,Tue Jul 14 12:42:53 +0000 2020,1283019132393402370,1283019132393402370,දුප් බැල්ලි.,False,"[0, 12]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,426305864,426305864,,,,,True,0,7,2,0,1283019132393402370,1283019132393402370,False,False,si,,,,1.2830103993322168e+18,1283010399332216836,"{'url': 'https://t.co/ew2W3oJiLL', 'expanded': 'https://twitter.com/Toddy_Lad/status/1283010399332216836', 'display': 'twitter.com/Toddy_Lad/stat…'}",,
1145755933450149888,Mon Jul 01 18:07:56 +0000 2019,1145755933450149888,1145755933450149888,"උඹලා වඩදියේ දඟලලා වෙලා දෝදු
පෙනෙයි වාරකන් හුත්තො වරෙන් යන්න මුහුදු..
#sajja",False,"[0, 75]","{'hashtags': [{'text': 'sajja', 'indices': [69, 75]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,721058516958519297,721058516958519297,,,,,True,0,8,2,1,1145755933450149888,1145755933450149888,False,False,si,,,,1.1453086744804925e+18,1145308674480492544,"{'url': 'https://t.co/jTBy84KkNZ', 'expanded': 'https://twitter.com/defyixviiithara/status/1145308674480492544', 'display': 'twitter.com/defyixviiithar…'}",,
1261980136976445441,Sun May 17 11:21:25 +0000 2020,1261980136976445441,1261980136976445441,"📚දැනුමට යමක්📚
Lesson # 49

Why so blue? මොකෝ දුකින්?

E.g.📖️

🔵 Why so blue my baby, Is everything ok? ඇයි දුකෙන් මගේ පැටියෝ😂 , හැමදේම හොඳින් නේද?

👦: Why so blue man? මොකෝ බන් දුකින්?
👨: That bitch dumped me අර බැල්ලි මට බූට් එක තිබ්බා

#easypeasyenglessons",False,"[0, 258]","{'hashtags': [{'text': 'easypeasyenglessons', 'indices': [238, 258]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1196374198408450048,1196374198408450048,,,,,False,5,55,4,0,1261980136976445441,1261980136976445441,False,False,und,,,,,,,,
668107070441398273,Sat Nov 21 16:41:53 +0000 2015,668107070441398273,668107070441398273,නීල් ආම්ස්ට්‍රෝන්ගේ  ලස්සපාන බැට්‍රි දාලා තිබ්බ ටෝච් එක අද ලයිකා බැල්ලි හඳේ ඉදන් පත්තු කරලා පින්වතුනි .. ඒකයි හඳ වටේ මේම මේම රැස් පේම්නේ,False,"[0, 136]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,474694982,474694982,,,,,False,0,0,0,0,668107070441398273,668107070441398273,False,False,si,,,,,,,,
731347617876037633,Sat May 14 04:57:14 +0000 2016,731347617876037633,731347617876037633,"ඉස්සරහ ගෙදර ඇන්ටිලාගෙ බැල්ලිට ආදරේට කියන්නේ 'වාසනා' කියලලු.🐕
ඊට එහා ගෙදර ඇන්ටිගෙ දූ ගෙ නමත් 'වාසනා'ලු.👧
වැඩේ පත්තු උනාලු.😏
දැන් හරිලු.🔪💣🔫😹",False,"[0, 138]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2990685931,2990685931,,,,,False,0,11,2,0,731347617876037633,731347617876037633,False,False,si,,,,,,,,
